"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"makefun","smarie/python-makefun","85279440","1516885","16497818","67589317","157865956","182927226","True","0.00012198","D"
"azure-mgmt-authorization","","82774757","63498714","72591956","71486829","115281333","91014952","True","0.00012175","D"
"rich-argparse","hamdanal/rich-argparse","80024848","0","3894","25613175","185477218","189029951","True","0.00012144","D"
"connexion","spec-first/connexion","84858429","9507367","48981944","55804554","173625682","136372599","True","0.00012138","D"
"tifffile","cgohlke/tifffile","76139349","50714667","48485831","59420758","89001310","133074177","True","0.0001213","D"
"limits","","69645671","2957671","5354873","32800186","99312641","207802982","True","0.00012112","D"
"looker-sdk","","83762298","2463605","12271352","27974429","129922499","246179603","True","0.00012104","D"
"pytz-deprecation-shim","pganssle/pytz-deprecation-shim","84505808","22382871","194600833","115200996","51924336","38420006","True","0.00012087","D"
"prometheus-flask-exporter","rycus86/prometheus_flask_exporter","84288246","116831676","134596311","75204833","54128479","40679931","True","0.00012056","D"
"pydot","pydot/pydot","80004398","27680405","68731074","56239137","86189489","161181884","True","0.00012049","D"
"gcloud-aio-storage","talkiq/gcloud-aio","82924418","412920","1630010","6282410","92926423","313370329","True","0.00011984","D"
"apscheduler","","81537176","26214701","56410643","71683214","99911454","153465869","True","0.00011961","D"
"requests-mock","jamielennox/requests-mock","83264184","28544627","34886885","49319912","105928066","197641431","True","0.0001191","D"
"aws-lambda-powertools","aws-powertools/powertools-lambda-python","82716736","4742142","12311833","22526903","60119421","313883379","True","0.00011831","D"
"azure-mgmt-datalake-nspkg","","54394656","25021927","44359000","53379713","79139930","70072711","True","0.00011821","D"
"azure-keyvault","","82627289","48432959","74612377","84739746","113076219","92275143","True","0.00011818","D"
"maxminddb","maxmind/maxmind-db-reader-python","65303998","30303246","57785320","46873139","74005732","117552554","True","0.00011811","D"
"mlflow-skinny","mlflow/mlflow","73599490","1248223","11368256","23217419","97318051","234845500","True","0.00011807","D"
"python-gnupg","vsajip/python-gnupg","82500165","24472091","47665923","81229636","112340041","146793136","True","0.000118","D"
"envier","datadog/envier","63342472","0","3718023","35332046","98155174","179507116","True","0.0001178","D"
"pypdf2","","82235658","25360269","39866440","51033914","104477458","190440210","True","0.00011762","D"
"pymeeus","architest/pymeeus","42228033","25754184","50805111","56132062","42486057","35962749","True","0.00011755","D"
"ray","ray-project/ray","66690566","6092627","18011111","29266361","54247580","225835153","True","0.00011731","D"
"leather","","68719811","7333053","21856362","34483981","85431360","194494301","True","0.00011694","D"
"pycrypto","","81614462","45767985","67889101","83454326","107739863","103221033","True","0.00011674","D"
"pyproject-api","tox-dev/pyproject-api","69580308","1227","3012480","53206637","120485781","171195414","True","0.00011672","D"
"onnxruntime","microsoft/onnxruntime","77202514","18564535","20687383","39264979","93583259","213912415","True","0.00011668","D"
"universal-pathlib","","77668243","1437","2282048","13989543","150822797","221245392","True","0.00011643","D"
"async-generator","","78958655","113679574","107285209","84770734","46830642","42227116","True","0.00011633","D"
"duckdb","duckdb/duckdb-python","59951990","683407","4158905","16200283","59541127","219176229","True","0.00011628","D"
"opentelemetry-exporter-prometheus","open-telemetry/opentelemetry-python","81228548","108748","345180","3032350","19966260","382690201","True","0.00011618","D"
"parse","","73402245","24665538","35043583","55978377","91413892","159909837","True","0.00011615","D"
"tensorflow-metadata","tensorflow/metadata","69769461","136446705","79169048","45436063","46643529","41151959","True","0.00011601","D"
"azure-graphrbac","","78658391","63383198","67730105","85284960","118930684","57963007","True","0.00011532","D"
"partd","dask/partd","66575941","24304262","52147143","56925396","79335295","120167608","True","0.00011526","D"
"apache-airflow-providers-snowflake","","80579846","2932626","16902267","36947477","118684361","227432499","True","0.00011526","D"
"google-cloud-orchestration-airflow","","79694229","1363","4976816","17661847","97046532","278784588","True","0.00011522","D"
"google-cloud-dataproc-metastore","","79654482","34341","4668349","18837165","98277341","276455216","True","0.00011516","D"
"commonmark","","77527001","30197063","95042242","60099837","109777922","92517939","True","0.00011461","D"
"methodtools","youknowone/methodtools","33590002","837805","701206","870391","64362727","101177883","True","0.00011442","D"
"resolvelib","sarugaku/resolvelib","61207533","12294848","26231442","34019307","81198592","152293475","True","0.00011442","D"
"geopandas","geopandas/geopandas","59164443","15506090","32263768","58714915","79879893","109457550","True","0.00011438","D"
"jupyter","","79711742","108797907","42639286","40288602","79805077","127027836","True","0.00011401","D"
"asyncpg","","76102556","7375142","15437959","28689088","82742614","246267979","True","0.00011392","D"
"avro","","72837998","17009514","40865834","66882576","98585214","140846853","True","0.00011338","D"
"microsoft-kiota-abstractions","microsoft/kiota-python","26807510","0","4235","805535","20356618","112871164","True","0.00011327","D"
"google-cloud-datacatalog","","78320504","1650925","10544108","32040518","119411894","227955076","True","0.00011325","D"
"dacite","konradhalas/dacite","77322220","11667658","24323748","39453326","91392659","219773709","True","0.00011321","D"
"uuid-utils","","7302022","0","0","30312","2374190","34105606","False","0.00011274","D"
"marshmallow-enum","","78807986","42096875","119151061","99825196","66496010","66470786","True","0.00011272","D"
"google-cloud-container","","77865981","2862751","10605464","32141610","124315567","219404512","True","0.0001126","D"
"azureml-core","","49675059","54264790","81035600","39561645","45531610","27981650","True","0.00011255","D"
"datetime","zopefoundation/datetime","78668327","25866486","48881366","63637143","124699545","130257093","True","0.00011252","D"
"google-cloud-texttospeech","","77697034","1762804","5924448","9074446","93630236","278093237","True","0.00011236","D"
"nvidia-cublas-cu11","","36674622","149","6927385","54203722","78102955","44138900","True","0.00011213","D"
"opencensus-ext-azure","census-instrumentation/opencensus-python","78228271","22557409","64627276","87981955","118576533","97398183","True","0.00011189","D"
"azure-servicebus","","77857708","29082823","43329364","56718957","101872096","158285300","True","0.00011171","D"
"azure-keyvault-certificates","","54120995","14874554","33691373","38489323","63065381","120484344","True","0.00011143","D"
"opentelemetry-instrumentation-asgi","","66636620","763326","5493354","16593115","70583696","239749608","True","0.00011106","D"
"hyperlink","","69535939","19232022","28236637","34953511","82892413","182365111","True","0.00011061","D"
"mmh3","hajimes/mmh3","66710254","19449726","27591790","28517853","71245425","186746477","True","0.00011061","D"
"pep517","","77188221","42117977","88687299","88553115","81889064","84693648","True","0.0001104","D"
"aniso8601","","70031623","41364111","42147916","47227608","129476019","89942462","True","0.00011037","D"
"munkres","","2691218","1619041","2102937","2070620","3899797","3763697","False","0.0001103","D"
"cron-descriptor","salamek/cron-descriptor","73163845","1984183","21262006","52433483","97348243","192791309","True","0.00011026","D"
"slackclient","slackapi/python-slack-sdk","76073641","86477447","78158224","63372829","68140072","84219631","True","0.00010881","D"
"unicodedata2","","1594267","448253","678478","830334","1760659","4253609","False","0.00010873","D"
"mcp","","58342658","280","283","485","95848","291616396","True","0.0001087","D"
"pymupdf","pymupdf/pymupdf","75938692","7192290","15439810","25098251","42991838","288971271","True","0.00010862","D"
"publication","glyph/publication","23688726","3263107","7991415","17739363","33914985","55534759","True","0.00010827","D"
"phonenumbers","daviddrysdale/python-phonenumbers","75535080","24153377","46593019","56604560","86197109","164127334","True","0.00010804","D"
"parameterized","wolever/parameterized","75330862","25835133","38829150","46860194","115849672","149280161","True","0.00010791","D"
"marshmallow-sqlalchemy","marshmallow-code/marshmallow-sqlalchemy","70954493","23246319","50954337","55981807","113680702","110909298","True","0.00010722","D"
"polars","","69470352","112723","1146392","16872346","88294509","240925791","True","0.00010715","D"
"mypy-boto3-rds","","74632841","1009970","19623135","88785795","130815392","132929911","True","0.00010675","D"
"pandas-stubs","","74366478","866564","7631522","18632710","53816261","290885335","True","0.00010637","D"
"marisa-trie","pytries/marisa-trie","41662549","2044753","4561902","3597478","58479301","139629310","True","0.00010522","D"
"fire","","73519564","16680947","49144535","78455947","94626087","128690302","True","0.00010516","D"
"apache-airflow-providers-cncf-kubernetes","","73505210","1649921","29413475","24977334","87003053","224482269","True","0.00010514","D"
"google-cloud-build","","72453152","2419201","8864566","26702356","112263674","212015965","True","0.00010486","D"
"flask-jwt-extended","vimalloc/flask-jwt-extended","69062561","29458599","35090554","58186145","111498754","111078755","True","0.00010452","D"
"flask-session","pallets-eco/flask-session","70721833","1956397","28433321","44273485","143289236","135656728","True","0.00010443","D"
"dbt-extractor","","66868658","2552629","19511192","34825726","84910493","192543252","True","0.0001043","D"
"openapi-spec-validator","python-openapi/openapi-spec-validator","71588834","17492442","23255556","44465728","80652072","192078372","True","0.00010391","D"
"opencv-python-headless","opencv/opencv-python","69847266","27468724","34221036","50182164","71601530","165762878","True","0.00010382","D"
"azure-kusto-data","azure/azure-kusto-python","64595236","28029480","38636622","40036235","84111529","132162314","True","0.00010358","D"
"google-cloud-translate","","70814954","6748487","12546792","16139116","101792544","216847832","True","0.00010282","D"
"psycopg","psycopg/psycopg","71763658","88591","3043404","23067699","90574865","242043733","True","0.00010265","D"
"shap","shap/shap","71236014","36485500","53042127","78407620","86435963","101808860","True","0.00010261","D"
"gensim","","71468740","127401811","67315225","48801930","54912895","58911841","True","0.00010222","D"
"python-editor","fmoo/python-editor","71424626","152876394","89834784","47091127","37440840","29879985","True","0.00010216","D"
