"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"concurrent-log-handler","18977973","0.00004720","6802823","14601937","15497540","28365356","29622210"
"pytest-sugar","18973102","0.00004719","6037887","9631581","11160449","25420734","42614861"
"pyqt5","18971367","0.00004718","7495265","10793985","12378071","31752050","32437464"
"tweepy","18914796","0.00004704","6265782","10670622","11921353","32187568","33528654"
"affine","18901096","0.00004701","6004512","9922634","16691764","33049681","28836888"
"apache-flink-libraries","18897954","0.00004700","24995","415443","736306","46509923","46803105"
"python-keystoneclient","18891756","0.00004699","17276706","33866506","26628684","7233827","9453058"
"pystan","18869705","0.00004693","16947966","30329941","22456165","16222006","8392446"
"langgraph-checkpoint","18866406","0.00004692","0","0","0","4394620","89937411"
"chromadb","18842198","0.00004686","0","0","5265544","20101683","68843761"
"apprise","18812843","0.00004679","302929","709630","3500850","30796322","58754483"
"aiokafka","18808434","0.00004678","1523566","6207970","8785153","31374748","46150732"
"json-log-formatter","18779674","0.00004671","15030473","14304249","15126788","24305305","25131557"
"ibmcloudant","18754574","0.00004664","18901","91906","243415","2679385","90739263"
"cftime","18745618","0.00004662","6139745","12588245","19285720","30164205","25550177"
"memory-profiler","18740076","0.00004661","3983436","7411753","9458648","22580207","50266336"
"pyexasol","18718090","0.00004655","1548142","2271207","2511943","16145289","71113870"
"dotnetcore2","18706878","0.00004653","39453733","29835048","15423253","6345813","2476541"
"pybase64","18603702","0.00004627","1730432","5569278","6711211","22202286","56805303"
"fixedint","18603434","0.00004627","4089","72843","1957458","23685267","67297511"
"ibm-cloud-sdk-core","18593246","0.00004624","1354623","2205092","4591830","11361158","73453526"
"peft","18569880","0.00004618","0","0","4716668","24434116","63698617"
"fpdf","18554060","0.00004615","3746719","7458330","11429065","26689598","43446589"
"ormsgpack","18547395","0.00004613","11771","81154","285628","3356346","89002075"
"python-hcl2","18542982","0.00004612","9048725","7874442","7969478","14613159","53209105"
"uwsgi","18504518","0.00004602","17178184","18442589","18557234","19178770","19165811"
"apache-airflow-providers-postgres","18491031","0.00004599","1370382","19028811","15698428","26478325","29879210"
"dj-database-url","18470899","0.00004594","8684097","10702461","14902919","21931155","36133863"
"zc-lockfile","18459702","0.00004591","5480083","25940168","22760865","23138862","14978533"
"dunamai","18447870","0.00004588","1175052","2752400","7791241","24665937","55854719"
"resampy","18446268","0.00004588","8008254","20002816","30410997","16223314","17585959"
"cloudformation-cli-go-plugin","18418162","0.00004581","4598140","6608375","8474040","16665568","55744688"
"cloudformation-cli-python-plugin","18396841","0.00004575","4601295","6603641","8328532","16364196","56086540"
"python-crfsuite","18344583","0.00004562","8785476","14730790","15352416","17719523","35134710"
"parsel","18325552","0.00004558","11194941","14504732","13132158","17899739","34896190"
"pdpyras","18317508","0.00004556","2455848","7298738","17131562","21722269","42979124"
"dash-core-components","18301430","0.00004552","7300844","10997023","16809311","30205495","26194476"
"langgraph-sdk","18291914","0.00004549","0","0","0","2727721","88731847"
"polling","18275853","0.00004545","1699928","18899100","25829206","24254448","20696581"
"protego","18274632","0.00004545","5043191","8694794","12048609","15666277","49920289"
"sphinx-design","18266127","0.00004543","38061","887489","7341675","25127351","57936060"
"eth-rlp","18222374","0.00004532","1883382","7663396","10221998","34531779","36811315"
"truststore","18188062","0.00004524","0","18901","1953106","14300522","74667779"
"requests-futures","18171519","0.00004519","11567804","13954746","16398812","21728906","27207328"
"cloudformation-cli-typescript-plugin","18155116","0.00004515","3805540","6598773","8312569","16325982","55732715"
"pinecone","18137481","0.00004511","0","0","0","1779490","88907916"
"pyinstrument","18116765","0.00004506","2157079","4524564","6723067","21748174","55430940"
"flake8-docstrings","18114908","0.00004505","7326884","11924040","19423576","30578570","21321469"
"dash-html-components","18076497","0.00004496","7234832","10897922","16741917","30154595","25353217"
"cmd2","18064222","0.00004493","13482938","27523615","16523405","16295663","16495489"
"types-cryptography","18055524","0.00004491","1289406","35260439","15581794","16439330","21706650"
"typer-slim","18025417","0.00004483","0","0","254","3467320","86659513"
"portpicker","17987233","0.00004474","6990034","17859501","13608649","28211368","23266612"
"pycocotools","17981967","0.00004472","4304353","7977846","15366215","29482590","32778829"
"temporalio","17980778","0.00004472","0","100601","2046091","10403703","77353494"
"haversine","17961407","0.00004467","5586384","12532898","14605935","20396124","36685692"
"diff-match-patch","17957099","0.00004466","6292377","7842384","15724143","31336581","28590011"
"tree-sitter-languages","17942815","0.00004463","0","10338","302401","2778227","86623111"
"comtypes","17927070","0.00004459","4059053","7719432","15055806","30770300","32030759"
"allure-pytest","17894108","0.00004450","4674117","8272880","11174262","22900326","42448953"
"dash-table","17885561","0.00004448","6866256","10776485","16681495","30110980","24992590"
"salesforce-bulk","17841089","0.00004437","4856254","8217604","21018106","24588504","30524979"
"segment-analytics-python","17823585","0.00004433","0","1258271","6259586","13028050","68572020"
"pylint-plugin-utils","17790940","0.00004425","7319746","10443969","21761782","21342724","28086478"
"web3","17788216","0.00004424","2710787","7313747","12085598","28933973","37896973"
"kornia","17777393","0.00004421","1463766","7002895","26171360","22430639","31818305"
"ua-parser-builtins","17767237","0.00004419","0","0","0","3066222","85769961"
"zeroconf","17756935","0.00004416","10585579","29643895","13459550","13691031","21404618"
"hatch-fancy-pypi-readme","17755537","0.00004416","0","612487","13197290","27206474","47761432"
"inputimeout","17736688","0.00004411","306150","643211","489175","4296366","82948539"
"sqlmodel","17684535","0.00004398","98959","2211834","5557409","19902291","60652180"
"coreschema","17674603","0.00004396","15595097","20028191","22432701","18149443","12167581"
"std-uritemplate","17664152","0.00004393","0","0","353054","13152733","74814973"
"strict-rfc3339","17658313","0.00004392","16674632","28322053","22111873","11513580","9669426"
"pyfiglet","17634299","0.00004386","8005467","13537436","12599513","23490195","30538882"
"filterpy","17615336","0.00004381","5505102","10450145","24669043","27583808","19868582"
"pypiwin32","17576630","0.00004371","10224275","10264094","14342447","25108289","27944045"
"recordlinkage","17565055","0.00004369","1141619","2105548","1812457","27050937","55714715"
"acryl-datahub","17556063","0.00004366","95366","5947539","14442810","24011116","43283483"
"llama-index","17487572","0.00004349","0","0","5347452","22894480","59195929"
"django-celery-beat","17459210","0.00004342","6419475","9214206","13405070","20318926","37938371"
"scrapy","17450961","0.00004340","15047467","13580118","13779033","17408272","27439915"
"dvclive","17422187","0.00004333","32231","1299628","48560183","31158588","6060303"
"s3cmd","17392304","0.00004326","18215912","20242431","18322491","13888375","16292312"
"opentelemetry-instrumentation-redis","17382779","0.00004323","2467377","6141390","4409894","16775344","57119892"
"fastcore","17381788","0.00004323","3141864","6785178","7197000","26740359","43044540"
"base58","17372656","0.00004321","9525169","14449451","10715516","17080674","35092472"
"boto3-type-annotations","17363061","0.00004318","9518526","17795508","19124806","17769667","22606798"
"pyqt5-sip","17356584","0.00004317","6346187","9264173","11583846","29035652","30553063"
"google-cloud-trace","17346746","0.00004314","6349504","22096607","13816988","13278438","31192195"
"memray","17346251","0.00004314","0","468929","2353237","16914164","66994924"
"openlineage-sql","17340224","0.00004313","0","72744","1226806","22959347","62442221"
"appium-python-client","17338282","0.00004312","4689383","8994484","14842893","23265820","34898828"
"presto-python-client","17333453","0.00004311","9213717","12185418","12541511","13975302","38751317"
"azure-storage","17319020","0.00004307","16019101","20062619","22130701","16598747","11783934"
"patchelf","17293058","0.00004301","1621","460464","2261564","17621771","66119868"
"pint","17291355","0.00004301","7288482","9417915","10806089","25295726","33648565"
"cliff","17286064","0.00004299","13293543","27006015","15936145","15242275","14952341"
"py7zr","17253380","0.00004291","2414007","6858997","13410792","21410367","42172738"
"plotnine","17239436","0.00004288","2264294","3591548","13831595","36025605","30484136"
"python-rapidjson","17198138","0.00004277","6719518","9446850","15150015","23447944","31226361"
"opentelemetry-instrumentation-httpx","17187824","0.00004275","47699","562065","1883633","12978120","70467602"
"codeowners","17137418","0.00004262","275833","3096682","6996872","14872591","60445113"
"azure-mgmt-logic","17123634","0.00004259","12449832","16524461","17516067","19311500","19816310"
"socksio","17064631","0.00004244","524","89626","1265844","13881366","70085793"
"stanio","17033014","0.00004236","0","0","4228676","23732830","57203566"
"maturin","17018947","0.00004233","1467341","3323142","6139300","20555195","53609758"
"pyppeteer","17017863","0.00004232","11621994","14015763","15160813","22829594","21461149"
"azure-monitor-opentelemetry","17009044","0.00004230","0","0","1157077","17581761","66306383"
"rtree","16995083","0.00004227","5997773","12771213","11837513","20166261","34202656"
"gspread-dataframe","16989123","0.00004225","5316559","21111180","14920357","15831053","27766465"
"icdiff","16980822","0.00004223","868164","3496359","6484126","13286474","60768987"
"dockerpty","16963694","0.00004219","20185712","19200428","17800964","15016482","12614882"
"flax","16950864","0.00004216","10599894","2720755","23610554","25576941","22246174"
"restructuredtext-lint","16907807","0.00004205","2978563","4764257","5798272","6593592","64404349"
"plac","16906642","0.00004205","16404010","21910165","11133504","18918895","16166636"
"ntlm-auth","16878063","0.00004198","14549618","27682752","15959948","14979475","11218522"
"robotframework-seleniumlibrary","16859440","0.00004193","4806346","7633162","26220077","26112824","19524790"
"pandasql","16844842","0.00004189","6506766","20040510","18975864","18980007","19721061"
"azure-mgmt-notificationhubs","16841142","0.00004189","10890265","15899158","17258697","19654662","20502926"
"apache-airflow-providers-microsoft-mssql","16833675","0.00004187","1028957","3918860","8566534","23823247","46830778"
"bitsandbytes","16810520","0.00004181","0","422341","9626524","23493062","50510671"
"sentinels","16797968","0.00004178","4151911","5948497","10187205","18944437","44757788"
"tensorflow-probability","16796354","0.00004177","18426685","10650100","14062398","28274802","12567784"
"safety","16792171","0.00004176","7043354","11981581","12180222","18626544","34129153"
