"package","year","downloads","fetched_at"
"fd-slicer","2024","782865806","2026-03-29 00:00:00.000000"
"fd-slicer","2025","949242854","2026-03-29 00:00:00.000000"
"fd-slicer2","2021","132","2026-03-29 00:00:00.000000"
"fd-slicer2","2022","303","2026-03-29 00:00:00.000000"
"fd-slicer2","2023","825587","2026-03-29 00:00:00.000000"
"fd-slicer2","2024","2826532","2026-03-29 00:00:00.000000"
"fd-slicer2","2025","6254831","2026-03-29 00:00:00.000000"
"fdir","2021","2421800","2026-03-29 00:00:00.000000"
"fdir","2022","3166515","2026-03-29 00:00:00.000000"
"fdir","2023","7447574","2026-03-29 00:00:00.000000"
"fdir","2024","72172708","2026-03-29 00:00:00.000000"
"fdir","2025","1353880841","2026-03-29 00:00:00.000000"
"fe-pilot","2021","0","2026-03-29 00:00:00.000000"
"fe-pilot","2022","0","2026-03-29 00:00:00.000000"
"fe-pilot","2023","0","2026-03-29 00:00:00.000000"
"fe-pilot","2024","4765143","2026-03-29 00:00:00.000000"
"fe-pilot","2025","13008463","2026-03-29 00:00:00.000000"
"feather-icons","2021","2149822","2026-03-29 00:00:00.000000"
"feather-icons","2022","2972050","2026-03-29 00:00:00.000000"
"feather-icons","2023","3945582","2026-03-29 00:00:00.000000"
"feather-icons","2024","4696349","2026-03-29 00:00:00.000000"
"feather-icons","2025","6090749","2026-03-29 00:00:00.000000"
"feathers-hooks-common","2021","1103194","2026-03-29 00:00:00.000000"
"feathers-hooks-common","2022","1287482","2026-03-29 00:00:00.000000"
"feathers-hooks-common","2023","1615436","2026-03-29 00:00:00.000000"
"feathers-hooks-common","2024","1525297","2026-03-29 00:00:00.000000"
"feathers-hooks-common","2025","1669158","2026-03-29 00:00:00.000000"
"feature-detect-es6","2021","1800605","2026-03-29 00:00:00.000000"
"feature-detect-es6","2022","1950485","2026-03-29 00:00:00.000000"
"feature-detect-es6","2023","2714351","2026-03-29 00:00:00.000000"
"feature-detect-es6","2024","3795160","2026-03-29 00:00:00.000000"
"feature-detect-es6","2025","2155639","2026-03-29 00:00:00.000000"
"feature-policy","2021","33785507","2026-03-29 00:00:00.000000"
"feature-policy","2022","31004206","2026-03-29 00:00:00.000000"
"feature-policy","2023","27378981","2026-03-29 00:00:00.000000"
"feature-policy","2024","22223562","2026-03-29 00:00:00.000000"
"feature-policy","2025","19921844","2026-03-29 00:00:00.000000"
"feaxios","2021","0","2026-03-29 00:00:00.000000"
"feaxios","2022","0","2026-03-29 00:00:00.000000"
"feaxios","2023","0","2026-03-29 00:00:00.000000"
"feaxios","2024","21909","2026-03-29 00:00:00.000000"
"feaxios","2025","6995121","2026-03-29 00:00:00.000000"
"fecha","2021","215925958","2026-03-29 00:00:00.000000"
"fecha","2022","320349027","2026-03-29 00:00:00.000000"
"fecha","2023","404433886","2026-03-29 00:00:00.000000"
"fecha","2024","463061665","2026-03-29 00:00:00.000000"
"fecha","2025","645073865","2026-03-29 00:00:00.000000"
"feed","2021","5289765","2026-03-29 00:00:00.000000"
"feed","2022","11167426","2026-03-29 00:00:00.000000"
"feed","2023","15541466","2026-03-29 00:00:00.000000"
"feed","2024","21777965","2026-03-29 00:00:00.000000"
"feed","2025","28644836","2026-03-29 00:00:00.000000"
"feed-me-up-scotty","2021","288686","2026-03-29 00:00:00.000000"
"feed-me-up-scotty","2022","1589912","2026-03-29 00:00:00.000000"
"feed-me-up-scotty","2023","1764170","2026-03-29 00:00:00.000000"
"feed-me-up-scotty","2024","1778790","2026-03-29 00:00:00.000000"
"feed-me-up-scotty","2025","565350","2026-03-29 00:00:00.000000"
"fela","2021","1400261","2026-03-29 00:00:00.000000"
"fela","2022","2519267","2026-03-29 00:00:00.000000"
"fela","2023","2358255","2026-03-29 00:00:00.000000"
"fela","2024","2567736","2026-03-29 00:00:00.000000"
"fela","2025","2540735","2026-03-29 00:00:00.000000"
"fela-bindings","2021","1117224","2026-03-29 00:00:00.000000"
"fela-bindings","2022","1964152","2026-03-29 00:00:00.000000"
"fela-bindings","2023","1696071","2026-03-29 00:00:00.000000"
"fela-bindings","2024","1853778","2026-03-29 00:00:00.000000"
"fela-bindings","2025","1901479","2026-03-29 00:00:00.000000"
"fela-dom","2021","1386629","2026-03-29 00:00:00.000000"
"fela-dom","2022","2343827","2026-03-29 00:00:00.000000"
"fela-dom","2023","2253762","2026-03-29 00:00:00.000000"
"fela-dom","2024","2509419","2026-03-29 00:00:00.000000"
"fela-dom","2025","2480108","2026-03-29 00:00:00.000000"
"fela-plugin-embedded","2021","895784","2026-03-29 00:00:00.000000"
"fela-plugin-embedded","2022","1567197","2026-03-29 00:00:00.000000"
"fela-plugin-embedded","2023","1538572","2026-03-29 00:00:00.000000"
"fela-plugin-embedded","2024","1605915","2026-03-29 00:00:00.000000"
"fela-plugin-embedded","2025","1655544","2026-03-29 00:00:00.000000"
"fela-plugin-fallback-value","2021","1042615","2026-03-29 00:00:00.000000"
"fela-plugin-fallback-value","2022","1689628","2026-03-29 00:00:00.000000"
"fela-plugin-fallback-value","2023","1658971","2026-03-29 00:00:00.000000"
"fela-plugin-fallback-value","2024","1795105","2026-03-29 00:00:00.000000"
"fela-plugin-fallback-value","2025","1788607","2026-03-29 00:00:00.000000"
"fela-tools","2021","1152106","2026-03-29 00:00:00.000000"
"fela-tools","2022","2031643","2026-03-29 00:00:00.000000"
"fela-tools","2023","1887256","2026-03-29 00:00:00.000000"
"fela-tools","2024","2184750","2026-03-29 00:00:00.000000"
"fela-tools","2025","2219660","2026-03-29 00:00:00.000000"
"fela-utils","2021","1400591","2026-03-29 00:00:00.000000"
"fela-utils","2022","2219396","2026-03-29 00:00:00.000000"
"fela-utils","2023","2445173","2026-03-29 00:00:00.000000"
"fela-utils","2024","2970235","2026-03-29 00:00:00.000000"
"fela-utils","2025","2902318","2026-03-29 00:00:00.000000"
"fengari","2021","3844000","2026-03-29 00:00:00.000000"
"fengari","2022","7091104","2026-03-29 00:00:00.000000"
"fengari","2023","14206709","2026-03-29 00:00:00.000000"
"fengari","2024","25331906","2026-03-29 00:00:00.000000"
"fengari","2025","38976293","2026-03-29 00:00:00.000000"
"fengari-interop","2021","3834515","2026-03-29 00:00:00.000000"
"fengari-interop","2022","7129141","2026-03-29 00:00:00.000000"
"fengari-interop","2023","14226611","2026-03-29 00:00:00.000000"
"fengari-interop","2024","25524716","2026-03-29 00:00:00.000000"
"fengari-interop","2025","38285016","2026-03-29 00:00:00.000000"
"fergies-inverted-index","2021","194540","2026-03-29 00:00:00.000000"
"fergies-inverted-index","2022","683794","2026-03-29 00:00:00.000000"
"fergies-inverted-index","2023","961356","2026-03-29 00:00:00.000000"
"fergies-inverted-index","2024","5897708","2026-03-29 00:00:00.000000"
"fergies-inverted-index","2025","7308300","2026-03-29 00:00:00.000000"
"fetch","2021","2397182","2026-03-29 00:00:00.000000"
"fetch","2022","2928547","2026-03-29 00:00:00.000000"
"fetch","2023","3545954","2026-03-29 00:00:00.000000"
"fetch","2024","5678580","2026-03-29 00:00:00.000000"
"fetch","2025","6234456","2026-03-29 00:00:00.000000"
"fetch-blob","2021","11255881","2026-03-29 00:00:00.000000"
"fetch-blob","2022","64561900","2026-03-29 00:00:00.000000"
"fetch-blob","2023","152315544","2026-03-29 00:00:00.000000"
"fetch-blob","2024","241194314","2026-03-29 00:00:00.000000"
"fetch-blob","2025","534508144","2026-03-29 00:00:00.000000"
"fetch-cookie","2021","9666317","2026-03-29 00:00:00.000000"
"fetch-cookie","2022","16874715","2026-03-29 00:00:00.000000"
"fetch-cookie","2023","21896248","2026-03-29 00:00:00.000000"
"fetch-cookie","2024","31239512","2026-03-29 00:00:00.000000"
"fetch-cookie","2025","49581608","2026-03-29 00:00:00.000000"
"fetch-h2","2021","388660","2026-03-29 00:00:00.000000"
"fetch-h2","2022","1014261","2026-03-29 00:00:00.000000"
"fetch-h2","2023","1169173","2026-03-29 00:00:00.000000"
"fetch-h2","2024","3536094","2026-03-29 00:00:00.000000"
"fetch-h2","2025","2754945","2026-03-29 00:00:00.000000"
"fetch-har","2021","158104","2026-03-29 00:00:00.000000"
"fetch-har","2022","623584","2026-03-29 00:00:00.000000"
"fetch-har","2023","1828541","2026-03-29 00:00:00.000000"
"fetch-har","2024","2996254","2026-03-29 00:00:00.000000"
"fetch-har","2025","3523489","2026-03-29 00:00:00.000000"
"fetch-intercept","2021","793176","2026-03-29 00:00:00.000000"
"fetch-intercept","2022","1199684","2026-03-29 00:00:00.000000"
"fetch-intercept","2023","1368880","2026-03-29 00:00:00.000000"
"fetch-intercept","2024","1792285","2026-03-29 00:00:00.000000"
"fetch-intercept","2025","2305343","2026-03-29 00:00:00.000000"
"fetch-jsonp","2021","3017876","2026-03-29 00:00:00.000000"
"fetch-jsonp","2022","4817004","2026-03-29 00:00:00.000000"
"fetch-jsonp","2023","4527876","2026-03-29 00:00:00.000000"
"fetch-jsonp","2024","3483355","2026-03-29 00:00:00.000000"
"fetch-jsonp","2025","4188363","2026-03-29 00:00:00.000000"
"fetch-mock","2021","25084247","2026-03-29 00:00:00.000000"
"fetch-mock","2022","31216258","2026-03-29 00:00:00.000000"
"fetch-mock","2023","37343258","2026-03-29 00:00:00.000000"
"fetch-mock","2024","39022260","2026-03-29 00:00:00.000000"
"fetch-mock","2025","47443157","2026-03-29 00:00:00.000000"
"fetch-mock-jest","2021","1694959","2026-03-29 00:00:00.000000"
"fetch-mock-jest","2022","3659008","2026-03-29 00:00:00.000000"
"fetch-mock-jest","2023","5505428","2026-03-29 00:00:00.000000"
"fetch-mock-jest","2024","6634411","2026-03-29 00:00:00.000000"
"fetch-mock-jest","2025","5660727","2026-03-29 00:00:00.000000"
"fetch-node-website","2021","1856298","2026-03-29 00:00:00.000000"
"fetch-node-website","2022","3916893","2026-03-29 00:00:00.000000"
"fetch-node-website","2023","4580718","2026-03-29 00:00:00.000000"
"fetch-node-website","2024","6240510","2026-03-29 00:00:00.000000"
"fetch-node-website","2025","4591023","2026-03-29 00:00:00.000000"
"fetch-ponyfill","2021","7083601","2026-03-29 00:00:00.000000"
"fetch-ponyfill","2022","13635814","2026-03-29 00:00:00.000000"
"fetch-ponyfill","2023","13576368","2026-03-29 00:00:00.000000"
"fetch-ponyfill","2024","10366070","2026-03-29 00:00:00.000000"
"fetch-ponyfill","2025","14371265","2026-03-29 00:00:00.000000"
"fetch-readablestream","2021","1029240","2026-03-29 00:00:00.000000"
"fetch-readablestream","2022","979051","2026-03-29 00:00:00.000000"
"fetch-readablestream","2023","980219","2026-03-29 00:00:00.000000"
"fetch-readablestream","2024","1513307","2026-03-29 00:00:00.000000"
"fetch-readablestream","2025","1013058","2026-03-29 00:00:00.000000"
"fetch-retry","2021","5274309","2026-03-29 00:00:00.000000"
"fetch-retry","2022","71170385","2026-03-29 00:00:00.000000"
"fetch-retry","2023","207960280","2026-03-29 00:00:00.000000"
"fetch-retry","2024","238759511","2026-03-29 00:00:00.000000"
"fetch-retry","2025","185625436","2026-03-29 00:00:00.000000"
"ffi-napi","2021","1324864","2026-03-29 00:00:00.000000"
"ffi-napi","2022","1598891","2026-03-29 00:00:00.000000"
"ffi-napi","2023","2074720","2026-03-29 00:00:00.000000"
"ffi-napi","2024","1218713","2026-03-29 00:00:00.000000"
"ffi-napi","2025","651930","2026-03-29 00:00:00.000000"
"ffjavascript","2021","236201","2026-03-29 00:00:00.000000"
"ffjavascript","2022","809270","2026-03-29 00:00:00.000000"
"ffjavascript","2023","1541025","2026-03-29 00:00:00.000000"
"ffjavascript","2024","1550759","2026-03-29 00:00:00.000000"
"ffjavascript","2025","2354413","2026-03-29 00:00:00.000000"
"fflate","2021","33680981","2026-03-29 00:00:00.000000"
"fflate","2022","54144368","2026-03-29 00:00:00.000000"
"fflate","2023","113763895","2026-03-29 00:00:00.000000"
"fflate","2024","249203795","2026-03-29 00:00:00.000000"
"fflate","2025","668290709","2026-03-29 00:00:00.000000"
"ffmpeg","2021","1854907","2026-03-29 00:00:00.000000"
"ffmpeg","2022","1497601","2026-03-29 00:00:00.000000"
"ffmpeg","2023","1282183","2026-03-29 00:00:00.000000"
"ffmpeg","2024","4704794","2026-03-29 00:00:00.000000"
"ffmpeg","2025","4099742","2026-03-29 00:00:00.000000"
"ffmpeg-static","2021","6441708","2026-03-29 00:00:00.000000"
"ffmpeg-static","2022","5475056","2026-03-29 00:00:00.000000"
"ffmpeg-static","2023","2728956","2026-03-29 00:00:00.000000"
"ffmpeg-static","2024","5755764","2026-03-29 00:00:00.000000"
"ffmpeg-static","2025","9483996","2026-03-29 00:00:00.000000"
"ffprobe-static","2021","690655","2026-03-29 00:00:00.000000"
"ffprobe-static","2022","990835","2026-03-29 00:00:00.000000"
"ffprobe-static","2023","1151913","2026-03-29 00:00:00.000000"
"ffprobe-static","2024","1481665","2026-03-29 00:00:00.000000"
"ffprobe-static","2025","3267742","2026-03-29 00:00:00.000000"
"fft.js","2021","275605","2026-03-29 00:00:00.000000"
"fft.js","2022","476858","2026-03-29 00:00:00.000000"
"fft.js","2023","523812","2026-03-29 00:00:00.000000"
"fft.js","2024","1674652","2026-03-29 00:00:00.000000"
"fft.js","2025","6374324","2026-03-29 00:00:00.000000"
"fg-loadcss","2021","2489077","2026-03-29 00:00:00.000000"
"fg-loadcss","2022","2536014","2026-03-29 00:00:00.000000"
"fg-loadcss","2023","2951773","2026-03-29 00:00:00.000000"
"fg-loadcss","2024","3569757","2026-03-29 00:00:00.000000"
"fg-loadcss","2025","3382309","2026-03-29 00:00:00.000000"
"fibers","2021","31690657","2026-03-29 00:00:00.000000"
"fibers","2022","27449044","2026-03-29 00:00:00.000000"
"fibers","2023","17923490","2026-03-29 00:00:00.000000"
"fibers","2024","9220425","2026-03-29 00:00:00.000000"
"fibers","2025","5655333","2026-03-29 00:00:00.000000"
"figgy-pudding","2021","534721875","2026-03-29 00:00:00.000000"
"figgy-pudding","2022","508319946","2026-03-29 00:00:00.000000"
"figgy-pudding","2023","392948998","2026-03-29 00:00:00.000000"
"figgy-pudding","2024","255186239","2026-03-29 00:00:00.000000"
"figgy-pudding","2025","235347735","2026-03-29 00:00:00.000000"
"figlet","2021","43847951","2026-03-29 00:00:00.000000"
"figlet","2022","37040716","2026-03-29 00:00:00.000000"
"figlet","2023","33135227","2026-03-29 00:00:00.000000"
"figlet","2024","57700520","2026-03-29 00:00:00.000000"
"figlet","2025","102726485","2026-03-29 00:00:00.000000"
"figma-js","2021","353258","2026-03-29 00:00:00.000000"
"figma-js","2022","1308985","2026-03-29 00:00:00.000000"
"figma-js","2023","2933488","2026-03-29 00:00:00.000000"
"figma-js","2024","4573723","2026-03-29 00:00:00.000000"
"figma-js","2025","4943648","2026-03-29 00:00:00.000000"
"figma-transformer","2021","61545","2026-03-29 00:00:00.000000"
"figma-transformer","2022","130107","2026-03-29 00:00:00.000000"
"figma-transformer","2023","1361811","2026-03-29 00:00:00.000000"
"figma-transformer","2024","2214591","2026-03-29 00:00:00.000000"
"figma-transformer","2025","1438528","2026-03-29 00:00:00.000000"
"figures","2021","1318622781","2026-03-29 00:00:00.000000"
"figures","2022","1528622938","2026-03-29 00:00:00.000000"
"figures","2023","1604956788","2026-03-29 00:00:00.000000"
"figures","2024","1790350792","2026-03-29 00:00:00.000000"
"figures","2025","2230580466","2026-03-29 00:00:00.000000"
"file","2021","6445244","2026-03-29 00:00:00.000000"
"file","2022","7130227","2026-03-29 00:00:00.000000"
"file","2023","7841813","2026-03-29 00:00:00.000000"
"file","2024","6619722","2026-03-29 00:00:00.000000"
"file","2025","5351408","2026-03-29 00:00:00.000000"
"file-contents","2021","5660316","2026-03-29 00:00:00.000000"
"file-contents","2022","7129332","2026-03-29 00:00:00.000000"
"file-contents","2023","5147370","2026-03-29 00:00:00.000000"
"file-contents","2024","5511663","2026-03-29 00:00:00.000000"
"file-contents","2025","4727831","2026-03-29 00:00:00.000000"
"file-entry-cache","2021","872099337","2026-03-29 00:00:00.000000"
"file-entry-cache","2022","1176127900","2026-03-29 00:00:00.000000"
"file-entry-cache","2023","1445010800","2026-03-29 00:00:00.000000"
"file-entry-cache","2024","1863596741","2026-03-29 00:00:00.000000"
"file-entry-cache","2025","2824913301","2026-03-29 00:00:00.000000"
"file-exists","2021","2527488","2026-03-29 00:00:00.000000"
"file-exists","2022","3819447","2026-03-29 00:00:00.000000"
"file-exists","2023","2975025","2026-03-29 00:00:00.000000"
"file-exists","2024","3357709","2026-03-29 00:00:00.000000"
"file-exists","2025","5134032","2026-03-29 00:00:00.000000"
"file-exists-dazinatorfork","2021","5305760","2026-03-29 00:00:00.000000"
"file-exists-dazinatorfork","2022","3641974","2026-03-29 00:00:00.000000"
"file-exists-dazinatorfork","2023","3661771","2026-03-29 00:00:00.000000"
"file-exists-dazinatorfork","2024","3044141","2026-03-29 00:00:00.000000"
"file-exists-dazinatorfork","2025","1941610","2026-03-29 00:00:00.000000"
"file-extension","2021","1732342","2026-03-29 00:00:00.000000"
"file-extension","2022","2164325","2026-03-29 00:00:00.000000"
"file-extension","2023","2288730","2026-03-29 00:00:00.000000"
"file-extension","2024","3144224","2026-03-29 00:00:00.000000"
"file-extension","2025","4882444","2026-03-29 00:00:00.000000"
"file-is-binary","2021","1266549","2026-03-29 00:00:00.000000"
"file-is-binary","2022","1247522","2026-03-29 00:00:00.000000"
"file-is-binary","2023","1265600","2026-03-29 00:00:00.000000"
"file-is-binary","2024","2010428","2026-03-29 00:00:00.000000"
"file-is-binary","2025","1627775","2026-03-29 00:00:00.000000"
"file-js","2021","1255094","2026-03-29 00:00:00.000000"
"file-js","2022","2555614","2026-03-29 00:00:00.000000"
"file-js","2023","3521352","2026-03-29 00:00:00.000000"
"file-js","2024","3473917","2026-03-29 00:00:00.000000"
"file-js","2025","4966366","2026-03-29 00:00:00.000000"
"file-loader","2021","620296844","2026-03-29 00:00:00.000000"
