"formula","dep_name","dep_type","fetched_at"
"cdrdao","mad","runtime","2026-04-16 22:49:08.142515"
"cdrtools","smake","build","2026-04-16 22:49:08.142515"
"cdsclient","__none__","","2026-04-16 22:49:08.142515"
"cdxgen","dotnet","runtime","2026-04-16 22:49:08.142515"
"cdxgen","node","runtime","2026-04-16 22:49:08.142515"
"cdxgen","ruby","runtime","2026-04-16 22:49:08.142515"
"cdxgen","sourcekitten","runtime","2026-04-16 22:49:08.142515"
"cdxgen","sqlite","runtime","2026-04-16 22:49:08.142515"
"cdxgen","trivy","runtime","2026-04-16 22:49:08.142515"
"cek","go","build","2026-04-16 22:49:08.142515"
"cekit","libyaml","runtime","2026-04-16 22:49:08.142515"
"cekit","python@3.14","runtime","2026-04-16 22:49:08.142515"
"celero","cmake","build","2026-04-16 22:49:08.142515"
"censys","certifi","runtime","2026-04-16 22:49:08.142515"
"censys","python@3.14","runtime","2026-04-16 22:49:08.142515"
"center-im","cmake","build","2026-04-16 22:49:08.142515"
"center-im","gettext","build","2026-04-16 22:49:08.142515"
"center-im","pkgconf","build","2026-04-16 22:49:08.142515"
"center-im","gettext","runtime","2026-04-16 22:49:08.142515"
"center-im","glib","runtime","2026-04-16 22:49:08.142515"
"center-im","libsigc++@2","runtime","2026-04-16 22:49:08.142515"
"center-im","ncurses","runtime","2026-04-16 22:49:08.142515"
"center-im","pidgin","runtime","2026-04-16 22:49:08.142515"
"cereal","cmake","build","2026-04-16 22:49:08.142515"
"ceres-solver","cmake","build","2026-04-16 22:49:08.142515"
"ceres-solver","eigen","runtime","2026-04-16 22:49:08.142515"
"ceres-solver","gflags","runtime","2026-04-16 22:49:08.142515"
"ceres-solver","glog","runtime","2026-04-16 22:49:08.142515"
"ceres-solver","metis","runtime","2026-04-16 22:49:08.142515"
"ceres-solver","openblas","runtime","2026-04-16 22:49:08.142515"
"ceres-solver","suite-sparse","runtime","2026-04-16 22:49:08.142515"
"ceres-solver","tbb","runtime","2026-04-16 22:49:08.142515"
"cern-ndiff","cmake","build","2026-04-16 22:49:08.142515"
"certbot","augeas","runtime","2026-04-16 22:49:08.142515"
"certbot","certifi","runtime","2026-04-16 22:49:08.142515"
"certbot","cryptography","runtime","2026-04-16 22:49:08.142515"
"certbot","libyaml","runtime","2026-04-16 22:49:08.142515"
"certbot","python@3.14","runtime","2026-04-16 22:49:08.142515"
"certgraph","go","build","2026-04-16 22:49:08.142515"
"certifi","python@3.14","build","2026-04-16 22:49:08.142515"
"certifi","ca-certificates","runtime","2026-04-16 22:49:08.142515"
"certigo","go","build","2026-04-16 22:49:08.142515"
"certstrap","go","build","2026-04-16 22:49:08.142515"
"certsync","certifi","runtime","2026-04-16 22:49:08.142515"
"certsync","cryptography","runtime","2026-04-16 22:49:08.142515"
"certsync","python@3.14","runtime","2026-04-16 22:49:08.142515"
"cf","__none__","","2026-04-16 22:49:08.142515"
"cf-terraforming","go","build","2026-04-16 22:49:08.142515"
"cf2tf","cmake","build","2026-04-16 22:49:08.142515"
"cf2tf","certifi","runtime","2026-04-16 22:49:08.142515"
"cf2tf","libyaml","runtime","2026-04-16 22:49:08.142515"
"cf2tf","python@3.14","runtime","2026-04-16 22:49:08.142515"
"cfengine","librsync","runtime","2026-04-16 22:49:08.142515"
"cfengine","lmdb","runtime","2026-04-16 22:49:08.142515"
"cfengine","openssl@3","runtime","2026-04-16 22:49:08.142515"
"cfengine","pcre2","runtime","2026-04-16 22:49:08.142515"
"cffi","python@3.13","build","2026-04-16 22:49:08.142515"
"cffi","python@3.14","build","2026-04-16 22:49:08.142515"
"cffi","pycparser","runtime","2026-04-16 22:49:08.142515"
"cfitsio","cmake","build","2026-04-16 22:49:08.142515"
"cflow","__none__","","2026-04-16 22:49:08.142515"
"cfn-flip","libyaml","runtime","2026-04-16 22:49:08.142515"
"cfn-flip","python@3.14","runtime","2026-04-16 22:49:08.142515"
"cfn-format","go","build","2026-04-16 22:49:08.142515"
"cfn-lint","libyaml","runtime","2026-04-16 22:49:08.142515"
"cfn-lint","pydantic","runtime","2026-04-16 22:49:08.142515"
"cfn-lint","python@3.13","runtime","2026-04-16 22:49:08.142515"
"cfn-lint","rpds-py","runtime","2026-04-16 22:49:08.142515"
"cfnctl","go","build","2026-04-16 22:49:08.142515"
"cfonts","rust","build","2026-04-16 22:49:08.142515"
"cfr-decompiler","maven","build","2026-04-16 22:49:08.142515"
"cfr-decompiler","openjdk@11","runtime","2026-04-16 22:49:08.142515"
"cfripper","libyaml","runtime","2026-04-16 22:49:08.142515"
"cfripper","pydantic","runtime","2026-04-16 22:49:08.142515"
"cfripper","python@3.14","runtime","2026-04-16 22:49:08.142515"
"cfssl","go","build","2026-04-16 22:49:08.142515"
"cfssl","libtool","runtime","2026-04-16 22:49:08.142515"
"cfv","python@3.14","runtime","2026-04-16 22:49:08.142515"
"cgal","cmake","build","2026-04-16 22:49:08.142515"
"cgal","boost","runtime","2026-04-16 22:49:08.142515"
"cgal","eigen","runtime","2026-04-16 22:49:08.142515"
"cgal","gmp","runtime","2026-04-16 22:49:08.142515"
"cgal","mpfr","runtime","2026-04-16 22:49:08.142515"
"cgdb","help2man","build","2026-04-16 22:49:08.142515"
"cgdb","texinfo","build","2026-04-16 22:49:08.142515"
"cgdb","readline","runtime","2026-04-16 22:49:08.142515"
"cgif","meson","build","2026-04-16 22:49:08.142515"
"cgif","ninja","build","2026-04-16 22:49:08.142515"
"cgit","gettext","runtime","2026-04-16 22:49:08.142515"
"cgl","pkgconf","build","2026-04-16 22:49:08.142515"
"cgl","clp","runtime","2026-04-16 22:49:08.142515"
"cgl","coinutils","runtime","2026-04-16 22:49:08.142515"
"cgl","openblas","runtime","2026-04-16 22:49:08.142515"
"cgl","osi","runtime","2026-04-16 22:49:08.142515"
"cglm","autoconf","build","2026-04-16 22:49:08.142515"
"cglm","automake","build","2026-04-16 22:49:08.142515"
"cglm","libtool","build","2026-04-16 22:49:08.142515"
"cgns","cmake","build","2026-04-16 22:49:08.142515"
"cgns","gcc","runtime","2026-04-16 22:49:08.142515"
"cgns","hdf5","runtime","2026-04-16 22:49:08.142515"
"cgoban","libice","runtime","2026-04-16 22:49:08.142515"
"cgoban","libsm","runtime","2026-04-16 22:49:08.142515"
"cgoban","libx11","runtime","2026-04-16 22:49:08.142515"
"cgrep","cabal-install","build","2026-04-16 22:49:08.142515"
"cgrep","ghc","build","2026-04-16 22:49:08.142515"
"cgrep","pkgconf","build","2026-04-16 22:49:08.142515"
"cgrep","gmp","runtime","2026-04-16 22:49:08.142515"
"cgvg","__none__","","2026-04-16 22:49:08.142515"
"chadwick","__none__","","2026-04-16 22:49:08.142515"
"chafa","pkgconf","build","2026-04-16 22:49:08.142515"
"chafa","cairo","runtime","2026-04-16 22:49:08.142515"
"chafa","freetype","runtime","2026-04-16 22:49:08.142515"
"chafa","gdk-pixbuf","runtime","2026-04-16 22:49:08.142515"
"chafa","gettext","runtime","2026-04-16 22:49:08.142515"
"chafa","glib","runtime","2026-04-16 22:49:08.142515"
"chafa","jpeg-turbo","runtime","2026-04-16 22:49:08.142515"
"chafa","jpeg-xl","runtime","2026-04-16 22:49:08.142515"
"chafa","libavif","runtime","2026-04-16 22:49:08.142515"
"chafa","librsvg","runtime","2026-04-16 22:49:08.142515"
"chafa","libtiff","runtime","2026-04-16 22:49:08.142515"
"chafa","webp","runtime","2026-04-16 22:49:08.142515"
"chain-bench","go","build","2026-04-16 22:49:08.142515"
"chainhook","rust","build","2026-04-16 22:49:08.142515"
"chainloop-cli","go","build","2026-04-16 22:49:08.142515"
"chainsaw","rust","build","2026-04-16 22:49:08.142515"
"chaiscript","cmake","build","2026-04-16 22:49:08.142515"
"chakra","cmake","build","2026-04-16 22:49:08.142515"
"chakra","icu4c@76","runtime","2026-04-16 22:49:08.142515"
"chalk-cli","node","runtime","2026-04-16 22:49:08.142515"
"chamber","go","build","2026-04-16 22:49:08.142515"
"changelogen","node","runtime","2026-04-16 22:49:08.142515"
"changie","go","build","2026-04-16 22:49:08.142515"
"chaos-client","go","build","2026-04-16 22:49:08.142515"
"chaoskube","go","build","2026-04-16 22:49:08.142515"
"chapel","cmake","runtime","2026-04-16 22:49:08.142515"
"chapel","gmp","runtime","2026-04-16 22:49:08.142515"
"chapel","hwloc","runtime","2026-04-16 22:49:08.142515"
"chapel","jemalloc","runtime","2026-04-16 22:49:08.142515"
"chapel","llvm@21","runtime","2026-04-16 22:49:08.142515"
"chapel","pkgconf","runtime","2026-04-16 22:49:08.142515"
"chapel","python@3.14","runtime","2026-04-16 22:49:08.142515"
"chardet","python@3.14","runtime","2026-04-16 22:49:08.142515"
"charls","cmake","build","2026-04-16 22:49:08.142515"
"charm","breezy","build","2026-04-16 22:49:08.142515"
"charm","go","build","2026-04-16 22:49:08.142515"
"charm-tools","certifi","runtime","2026-04-16 22:49:08.142515"
"charm-tools","charm","runtime","2026-04-16 22:49:08.142515"
"charm-tools","cryptography","runtime","2026-04-16 22:49:08.142515"
"charm-tools","libyaml","runtime","2026-04-16 22:49:08.142515"
"charm-tools","python@3.14","runtime","2026-04-16 22:49:08.142515"
"charmcraft","certifi","runtime","2026-04-16 22:49:08.142515"
"charmcraft","cryptography","runtime","2026-04-16 22:49:08.142515"
"charmcraft","libsodium","runtime","2026-04-16 22:49:08.142515"
"charmcraft","libyaml","runtime","2026-04-16 22:49:08.142515"
"charmcraft","pydantic","runtime","2026-04-16 22:49:08.142515"
"charmcraft","pygit2","runtime","2026-04-16 22:49:08.142515"
"charmcraft","python@3.14","runtime","2026-04-16 22:49:08.142515"
"charmcraft","rpds-py","runtime","2026-04-16 22:49:08.142515"
"chars","rust","build","2026-04-16 22:49:08.142515"
"chart-releaser","go","build","2026-04-16 22:49:08.142515"
"chart-testing","go","build","2026-04-16 22:49:08.142515"
"chart-testing","yamale","runtime","2026-04-16 22:49:08.142515"
"chatblade","rust","build","2026-04-16 22:49:08.142515"
"chatblade","certifi","runtime","2026-04-16 22:49:08.142515"
"chatblade","libyaml","runtime","2026-04-16 22:49:08.142515"
"chatblade","pydantic","runtime","2026-04-16 22:49:08.142515"
"chatblade","python@3.13","runtime","2026-04-16 22:49:08.142515"
"chawan","nim","build","2026-04-16 22:49:08.142515"
"chawan","pkgconf","build","2026-04-16 22:49:08.142515"
"chawan","brotli","runtime","2026-04-16 22:49:08.142515"
"chawan","libssh2","runtime","2026-04-16 22:49:08.142515"
"chawan","openssl@3","runtime","2026-04-16 22:49:08.142515"
"chdig","rust","build","2026-04-16 22:49:08.142515"
"cheapglk","__none__","","2026-04-16 22:49:08.142515"
"cheat","go","build","2026-04-16 22:49:08.142515"
"check","__none__","","2026-04-16 22:49:08.142515"
"check-jsonschema","rust","build","2026-04-16 22:49:08.142515"
"check-jsonschema","certifi","runtime","2026-04-16 22:49:08.142515"
"check-jsonschema","python@3.14","runtime","2026-04-16 22:49:08.142515"
"check-jsonschema","rpds-py","runtime","2026-04-16 22:49:08.142515"
"check_postgres","libpq","runtime","2026-04-16 22:49:08.142515"
"checkbashisms","__none__","","2026-04-16 22:49:08.142515"
"checkdmarc","certifi","runtime","2026-04-16 22:49:08.142515"
"checkdmarc","cryptography","runtime","2026-04-16 22:49:08.142515"
"checkdmarc","python@3.14","runtime","2026-04-16 22:49:08.142515"
"checkmake","go","build","2026-04-16 22:49:08.142515"
"checkmake","pandoc","build","2026-04-16 22:49:08.142515"
"checkov","cmake","build","2026-04-16 22:49:08.142515"
"checkov","rust","build","2026-04-16 22:49:08.142515"
"checkov","certifi","runtime","2026-04-16 22:49:08.142515"
"checkov","cffi","runtime","2026-04-16 22:49:08.142515"
"checkov","libyaml","runtime","2026-04-16 22:49:08.142515"
"checkov","numpy","runtime","2026-04-16 22:49:08.142515"
"checkov","pydantic","runtime","2026-04-16 22:49:08.142515"
"checkov","python@3.14","runtime","2026-04-16 22:49:08.142515"
"checkov","rpds-py","runtime","2026-04-16 22:49:08.142515"
"checkpwn","rust","build","2026-04-16 22:49:08.142515"
"checkstyle","openjdk","runtime","2026-04-16 22:49:08.142515"
"cheops","__none__","","2026-04-16 22:49:08.142515"
"cherrytree","cmake","build","2026-04-16 22:49:08.142515"
"cherrytree","gettext","build","2026-04-16 22:49:08.142515"
"cherrytree","pkgconf","build","2026-04-16 22:49:08.142515"
"cherrytree","adwaita-icon-theme","runtime","2026-04-16 22:49:08.142515"
"cherrytree","at-spi2-core","runtime","2026-04-16 22:49:08.142515"
"cherrytree","atkmm@2.28","runtime","2026-04-16 22:49:08.142515"
"cherrytree","cairo","runtime","2026-04-16 22:49:08.142515"
"cherrytree","cairomm@1.14","runtime","2026-04-16 22:49:08.142515"
"cherrytree","enchant","runtime","2026-04-16 22:49:08.142515"
"cherrytree","fmt","runtime","2026-04-16 22:49:08.142515"
"cherrytree","fribidi","runtime","2026-04-16 22:49:08.142515"
"cherrytree","gdk-pixbuf","runtime","2026-04-16 22:49:08.142515"
"cherrytree","gettext","runtime","2026-04-16 22:49:08.142515"
"cherrytree","glib","runtime","2026-04-16 22:49:08.142515"
"cherrytree","glibmm@2.66","runtime","2026-04-16 22:49:08.142515"
"cherrytree","gspell","runtime","2026-04-16 22:49:08.142515"
"cherrytree","gtk+3","runtime","2026-04-16 22:49:08.142515"
"cherrytree","gtkmm3","runtime","2026-04-16 22:49:08.142515"
"cherrytree","gtksourceview4","runtime","2026-04-16 22:49:08.142515"
"cherrytree","harfbuzz","runtime","2026-04-16 22:49:08.142515"
"cherrytree","libsigc++@2","runtime","2026-04-16 22:49:08.142515"
"cherrytree","libxml++","runtime","2026-04-16 22:49:08.142515"
"cherrytree","pango","runtime","2026-04-16 22:49:08.142515"
"cherrytree","pangomm@2.46","runtime","2026-04-16 22:49:08.142515"
"cherrytree","spdlog","runtime","2026-04-16 22:49:08.142515"
"cherrytree","sqlite","runtime","2026-04-16 22:49:08.142515"
"cherrytree","uchardet","runtime","2026-04-16 22:49:08.142515"
"cherrytree","vte3","runtime","2026-04-16 22:49:08.142515"
"chezmoi","go","build","2026-04-16 22:49:08.142515"
"chezscheme","libx11","build","2026-04-16 22:49:08.142515"
"chezscheme","xterm","build","2026-04-16 22:49:08.142515"
"chibi-scheme","__none__","","2026-04-16 22:49:08.142515"
"chicken","__none__","","2026-04-16 22:49:08.142515"
"chiko","go","build","2026-04-16 22:49:08.142515"
"chinadns-c","__none__","","2026-04-16 22:49:08.142515"
"chipmunk-physics","cmake","build","2026-04-16 22:49:08.142515"
"chisel","__none__","","2026-04-16 22:49:08.142515"
"chisel-tunnel","go","build","2026-04-16 22:49:08.142515"
"chkbit","go","build","2026-04-16 22:49:08.142515"
"chkrootkit","__none__","","2026-04-16 22:49:08.142515"
"chmlib","__none__","","2026-04-16 22:49:08.142515"
"chocolate-doom","autoconf","build","2026-04-16 22:49:08.142515"
"chocolate-doom","automake","build","2026-04-16 22:49:08.142515"
"chocolate-doom","pkgconf","build","2026-04-16 22:49:08.142515"
"chocolate-doom","fluid-synth","runtime","2026-04-16 22:49:08.142515"
"chocolate-doom","libpng","runtime","2026-04-16 22:49:08.142515"
"chocolate-doom","libsamplerate","runtime","2026-04-16 22:49:08.142515"
"chocolate-doom","sdl2","runtime","2026-04-16 22:49:08.142515"
"chocolate-doom","sdl2_mixer","runtime","2026-04-16 22:49:08.142515"
"chocolate-doom","sdl2_net","runtime","2026-04-16 22:49:08.142515"
"choose","python@3.13","runtime","2026-04-16 22:49:08.142515"
"choose-gui","__none__","","2026-04-16 22:49:08.142515"
"choose-rust","rust","build","2026-04-16 22:49:08.142515"
"chordii","__none__","","2026-04-16 22:49:08.142515"
"chroma","go","build","2026-04-16 22:49:08.142515"
"chromaprint","cmake","build","2026-04-16 22:49:08.142515"
"chromaprint","ffmpeg","runtime","2026-04-16 22:49:08.142515"
"chrome-cli","__none__","","2026-04-16 22:49:08.142515"
"chrome-devtools-mcp","node","runtime","2026-04-16 22:49:08.142515"
"chrome-export","__none__","","2026-04-16 22:49:08.142515"
"chronograf","go","build","2026-04-16 22:49:08.142515"
"chronograf","node@22","build","2026-04-16 22:49:08.142515"
"chronograf","python-setuptools","build","2026-04-16 22:49:08.142515"
"chronograf","yarn","build","2026-04-16 22:49:08.142515"
"chronograf","influxdb","runtime","2026-04-16 22:49:08.142515"
"chronograf","kapacitor","runtime","2026-04-16 22:49:08.142515"
"chrony","pkgconf","build","2026-04-16 22:49:08.142515"
"chrony","gnutls","runtime","2026-04-16 22:49:08.142515"
"chrony","nettle","runtime","2026-04-16 22:49:08.142515"
"chrpath","autoconf","build","2026-04-16 22:49:08.142515"
"chrpath","automake","build","2026-04-16 22:49:08.142515"
"chruby","__none__","","2026-04-16 22:49:08.142515"
"chruby-fish","chruby","runtime","2026-04-16 22:49:08.142515"
"chruby-fish","fish","runtime","2026-04-16 22:49:08.142515"
"chsrc","__none__","","2026-04-16 22:49:08.142515"
"chuck","__none__","","2026-04-16 22:49:08.142515"
"cidr","go","build","2026-04-16 22:49:08.142515"
"cidr2range","go","build","2026-04-16 22:49:08.142515"
"cidrmerge","__none__","","2026-04-16 22:49:08.142515"
"cifer","__none__","","2026-04-16 22:49:08.142515"
"cig","go","build","2026-04-16 22:49:08.142515"
"cilium-cli","go","build","2026-04-16 22:49:08.142515"
"cimg","__none__","","2026-04-16 22:49:08.142515"
"cinecli","certifi","runtime","2026-04-16 22:49:08.142515"
"cinecli","python@3.14","runtime","2026-04-16 22:49:08.142515"
"circleci","go","build","2026-04-16 22:49:08.142515"
"circumflex","go","build","2026-04-16 22:49:08.142515"
"circumflex","less","runtime","2026-04-16 22:49:08.142515"
"citus","postgresql@17","build","2026-04-16 22:49:08.142515"
"citus","postgresql@18","build","2026-04-16 22:49:08.142515"
"citus","libpq","runtime","2026-04-16 22:49:08.142515"
"citus","lz4","runtime","2026-04-16 22:49:08.142515"
"citus","openssl@3","runtime","2026-04-16 22:49:08.142515"
"citus","zstd","runtime","2026-04-16 22:49:08.142515"
"cityhash","__none__","","2026-04-16 22:49:08.142515"
"civl","openjdk","runtime","2026-04-16 22:49:08.142515"
"civl","z3","runtime","2026-04-16 22:49:08.142515"
"cjdns","node","build","2026-04-16 22:49:08.142515"
"cjdns","pkgconf","build","2026-04-16 22:49:08.142515"
"cjdns","rust","build","2026-04-16 22:49:08.142515"
"cjdns","libsodium","runtime","2026-04-16 22:49:08.142515"
"cjson","cmake","build","2026-04-16 22:49:08.142515"
"ckan","mono","runtime","2026-04-16 22:49:08.142515"
"cksfv","__none__","","2026-04-16 22:49:08.142515"
"clac","__none__","","2026-04-16 22:49:08.142515"
"clair","go","build","2026-04-16 22:49:08.142515"
"clamav","cmake","build","2026-04-16 22:49:08.142515"
"clamav","pkgconf","build","2026-04-16 22:49:08.142515"
"clamav","rust","build","2026-04-16 22:49:08.142515"
"clamav","json-c","runtime","2026-04-16 22:49:08.142515"
