"package","github_repo","repo_url"
"milliparsec","tinyhttp/milliparsec","https://github.com/tinyhttp/milliparsec"
"ts-regex-builder","callstack/ts-regex-builder","https://github.com/callstack/ts-regex-builder"
"azure-arm-network","azure/azure-sdk-for-node","https://github.com/azure/azure-sdk-for-node"
"storybook-css-modules","onwidget/storybook-css-modules","https://github.com/onwidget/storybook-css-modules"
"actions-toolkit","JasonEtco/actions-toolkit","https://github.com/JasonEtco/actions-toolkit"
"ignore-file","mafintosh/ignore-file","https://github.com/mafintosh/ignore-file"
"promise-make-naked","fabiospampinato/promise-make-naked","https://github.com/fabiospampinato/promise-make-naked"
"vue-tour","pulsardev/vue-tour","https://github.com/pulsardev/vue-tour"
"enc-utils","pedrouid/enc-utils","https://github.com/pedrouid/enc-utils"
"has-own","aheckmann/has-own","https://github.com/aheckmann/has-own"
"rollup-plugin-webpack-stats","relative-ci/rollup-plugin-webpack-stats","https://github.com/relative-ci/rollup-plugin-webpack-stats"
"node-version-compare","leohihimax/node-version-compare","https://github.com/leohihimax/node-version-compare"
"vue-github-button","buttons/vue-github-button","https://github.com/buttons/vue-github-button"
"textlint-rule-no-doubled-joshi","textlint-ja/textlint-rule-no-doubled-joshi","https://github.com/textlint-ja/textlint-rule-no-doubled-joshi"
"create-context-state","remirror/remirror","https://github.com/remirror/remirror"
"create-file-webpack","Appius/create-file-webpack","https://github.com/Appius/create-file-webpack"
"textlint-rule-sentence-length","textlint-rule/textlint-rule-sentence-length","https://github.com/textlint-rule/textlint-rule-sentence-length"
"babel-plugin-search-and-replace","the-smaug/babel-plugin-search-and-replace","https://github.com/the-smaug/babel-plugin-search-and-replace"
"happo.io","happo/happo.io","https://github.com/happo/happo.io"
"react-native-actionsheet","beefe/react-native-actionsheet","https://github.com/beefe/react-native-actionsheet"
"relative-to-absolute-iri","rubensworks/relative-to-absolute-iri.js","https://github.com/rubensworks/relative-to-absolute-iri.js"
"processenv","thenativeweb/processenv","https://github.com/thenativeweb/processenv"
"textlint-rule-no-mix-dearu-desumasu","textlint-ja/textlint-rule-no-mix-dearu-desumasu","https://github.com/textlint-ja/textlint-rule-no-mix-dearu-desumasu"
"abi-wan-kanabi","keep-starknet-strange/abi-wan-kanabi","https://github.com/keep-starknet-strange/abi-wan-kanabi"
"promise-nodeify","kevinoid/promise-nodeify","https://github.com/kevinoid/promise-nodeify"
"ember-eslint-parser","ember-tooling/ember-eslint-parser","https://github.com/ember-tooling/ember-eslint-parser"
"infisical-node","",""
"ip-num","ip-num/ip-num","https://github.com/ip-num/ip-num"
"cordova-plugin-dialogs","apache/cordova-plugin-dialogs","https://github.com/apache/cordova-plugin-dialogs"
"vue-i18n-routing","intlify/routing","https://github.com/intlify/routing"
"babel-jscs","jscs-dev/babel-jscs","https://github.com/jscs-dev/babel-jscs"
"css-render","07akioni/css-render","https://github.com/07akioni/css-render"
"mongo-sanitize","vkarpov15/mongo-sanitize","https://github.com/vkarpov15/mongo-sanitize"
"bundlemon","LironEr/bundlemon","https://github.com/LironEr/bundlemon"
"imagetracerjs","jankovicsandras/imagetracerjs","https://github.com/jankovicsandras/imagetracerjs"
"component-tween","component/tween","https://github.com/component/tween"
"oci-common","oracle/oci-typescript-sdk","https://github.com/oracle/oci-typescript-sdk"
"express-partial-response","nemtsov/express-partial-response","https://github.com/nemtsov/express-partial-response"
"vite-plugin-sentry","ikenfin/vite-plugin-sentry","https://github.com/ikenfin/vite-plugin-sentry"
"aws-msk-iam-sasl-signer-js","aws/aws-msk-iam-sasl-signer-js","https://github.com/aws/aws-msk-iam-sasl-signer-js"
"jscpd-sarif-reporter","kucherenko/jscpd","https://github.com/kucherenko/jscpd"
"bree","breejs/bree","https://github.com/breejs/bree"
"linez","jedmao/linez","https://github.com/jedmao/linez"
"react-native-signature-canvas","YanYuanFE/react-native-signature-canvas","https://github.com/YanYuanFE/react-native-signature-canvas"
"use-http","alex-cory/use-http","https://github.com/alex-cory/use-http"
"just-safe-set","angus-c/just","https://github.com/angus-c/just"
"rest","cujojs/rest","https://github.com/cujojs/rest"
"mutation-observer-inner-html-shim","javan/mutation-observer-inner-html-shim","https://github.com/javan/mutation-observer-inner-html-shim"
"hast","wooorm/rehype","https://github.com/wooorm/rehype"
"winston-slack-webhook-transport","TheAppleFreak/winston-slack-webhook-transport","https://github.com/TheAppleFreak/winston-slack-webhook-transport"
"ometa","",""
"ts-ics","Neuvernetzung/ts-ics","https://github.com/Neuvernetzung/ts-ics"
"karma-viewport","squidfunk/karma-viewport","https://github.com/squidfunk/karma-viewport"
"grunt-shell-spawn","jeking3/grunt-shell-spawn","https://github.com/jeking3/grunt-shell-spawn"
"eclint","jedmao/eclint","https://github.com/jedmao/eclint"
"ngreact","davidchang/ngReact","https://github.com/davidchang/ngReact"
"angular2-draggable","xieziyu/angular2-draggable","https://github.com/xieziyu/angular2-draggable"
"postgraphile-plugin-connection-filter","graphile-contrib/postgraphile-plugin-connection-filter","https://github.com/graphile-contrib/postgraphile-plugin-connection-filter"
"react-native-add-calendar-event","vonovak/react-native-add-calendar-event","https://github.com/vonovak/react-native-add-calendar-event"
"pseudo-localization","tryggvigy/pseudo-localization","https://github.com/tryggvigy/pseudo-localization"
"create-expo-app","expo/expo","https://github.com/expo/expo"
"uncsrf","morgbn/uncsrf","https://github.com/morgbn/uncsrf"
"minreq","fb55/node-minreq","https://github.com/fb55/node-minreq"
"vscode-tas-client","",""
"dynamic-import-polyfill","GoogleChromeLabs/dynamic-import-polyfill","https://github.com/GoogleChromeLabs/dynamic-import-polyfill"
"api-dylux","",""
"glob-import-loader","soluml/glob-import-loader","https://github.com/soluml/glob-import-loader"
"react-native-appearance","expo/react-native-appearance","https://github.com/expo/react-native-appearance"
"zod-prisma-types","chrishoermann/zod-prisma-types","https://github.com/chrishoermann/zod-prisma-types"
"air-datepicker","t1m0n/air-datepicker","https://github.com/t1m0n/air-datepicker"
"gulp-wrap","adamayres/gulp-wrap","https://github.com/adamayres/gulp-wrap"
"styled-media-query","morajabi/styled-media-query","https://github.com/morajabi/styled-media-query"
"gotrue-js","netlify/gotrue-js","https://github.com/netlify/gotrue-js"
"require-glob","shannonmoeller/require-glob","https://github.com/shannonmoeller/require-glob"
"split-text-to-chunks","srcagency/wrap-words","https://github.com/srcagency/wrap-words"
"serverless-add-api-key","rrahul963/serverless-add-api-key","https://github.com/rrahul963/serverless-add-api-key"
"react-native-confetti-cannon","",""
"office-addin-project","OfficeDev/Office-Addin-Scripts","https://github.com/OfficeDev/Office-Addin-Scripts"
"rdndmb-html5-to-touch","LouisBrunner/dnd-multi-backend","https://github.com/LouisBrunner/dnd-multi-backend"
"grunt-contrib-requirejs","gruntjs/grunt-contrib-requirejs","https://github.com/gruntjs/grunt-contrib-requirejs"
"angular-chart.js","jtblin/angular-chart.js","https://github.com/jtblin/angular-chart.js"
"gbxremote","MiniGod/node-gbxremote","https://github.com/MiniGod/node-gbxremote"
"postcss-hover-media-feature","saulhardman/postcss-hover-media-feature","https://github.com/saulhardman/postcss-hover-media-feature"
"curlconverter","curlconverter/curlconverter","https://github.com/curlconverter/curlconverter"
"sst-linux-x64","anomalyco/sst","https://github.com/anomalyco/sst"
"ampersand-version","ampersandjs/ampersand-version","https://github.com/ampersandjs/ampersand-version"
"nuxt-icon","nuxt-modules/icon","https://github.com/nuxt-modules/icon"
"gulp-reporter","gucong3000/gulp-reporter","https://github.com/gucong3000/gulp-reporter"
"await-sleep","sqren/await-sleep","https://github.com/sqren/await-sleep"
"typescript-logging","vauxite-org/typescript-logging","https://github.com/vauxite-org/typescript-logging"
"mongoose-paginate","edwardhotchkiss/mongoose-paginate","https://github.com/edwardhotchkiss/mongoose-paginate"
"ember-can","minutebase/ember-can","https://github.com/minutebase/ember-can"
"appdmg","LinusU/node-appdmg","https://github.com/LinusU/node-appdmg"
"svelte-sonner","wobsoriano/svelte-sonner","https://github.com/wobsoriano/svelte-sonner"
"bundlesize2","siddharthkp/bundlesize2","https://github.com/siddharthkp/bundlesize2"
"html-validator","zrrrzzt/html-validator","https://github.com/zrrrzzt/html-validator"
"dash-core-components","plotly/dash","https://github.com/plotly/dash"
"browser-env","lukechilds/browser-env","https://github.com/lukechilds/browser-env"
"sniffr","amoilanen/sniffr","https://github.com/amoilanen/sniffr"
"barse","juliangruber/barse","https://github.com/juliangruber/barse"
"angular2-multiselect-dropdown","CuppaLabs/angular2-multiselect-dropdown","https://github.com/CuppaLabs/angular2-multiselect-dropdown"
"ddg-bulk-image-downloader","mishra-ankit/ddg-image-downloader","https://github.com/mishra-ankit/ddg-image-downloader"
"colortranslator","elchininet/ColorTranslator","https://github.com/elchininet/ColorTranslator"
"sparqlalgebrajs","joachimvh/SPARQLAlgebra.js","https://github.com/joachimvh/SPARQLAlgebra.js"
"macos-alias","LinusU/node-alias","https://github.com/LinusU/node-alias"
"create-platformatic","platformatic/platformatic","https://github.com/platformatic/platformatic"
"tsparticles-plugin-absorbers","matteobruni/tsparticles","https://github.com/matteobruni/tsparticles"
"passport-line","nitzo/passport-line","https://github.com/nitzo/passport-line"
"broccoli-module-normalizer","ember-cli/broccoli-module-normalizer","https://github.com/ember-cli/broccoli-module-normalizer"
"asynchronous-local-storage","kibertoad/asynchronous-local-storage","https://github.com/kibertoad/asynchronous-local-storage"
"utils","jonschlinkert/utils","https://github.com/jonschlinkert/utils"
"youtubei.js","LuanRT/YouTube.js","https://github.com/LuanRT/YouTube.js"
"react-sidebar","balloob/react-sidebar","https://github.com/balloob/react-sidebar"
"tsparticles-interaction-external-trail","matteobruni/tsparticles","https://github.com/matteobruni/tsparticles"
"ngstorage","gsklee/ngStorage","https://github.com/gsklee/ngStorage"
"tsparticles-updater-twinkle","matteobruni/tsparticles","https://github.com/matteobruni/tsparticles"
"redux-freeze","buunguyen/redux-freeze","https://github.com/buunguyen/redux-freeze"
"sanctuary-either","sanctuary-js/sanctuary-either","https://github.com/sanctuary-js/sanctuary-either"
"fastify-user","",""
"lefthook-darwin-arm64","evilmartians/lefthook","https://github.com/evilmartians/lefthook"
"cline","cline/cline","https://github.com/cline/cline"
"textlint-rule-no-dropping-the-ra","textlint-ja/textlint-rule-no-dropping-the-ra","https://github.com/textlint-ja/textlint-rule-no-dropping-the-ra"
"graphql-codegen-typescript-validation-schema","",""
"react-select-search","tbleckert/react-select-search","https://github.com/tbleckert/react-select-search"
"blob-tmp","angular-1x/Blob.js","https://github.com/angular-1x/Blob.js"
"react-table-hoc-fixed-columns","guillaumejasmin/react-table-hoc-fixed-columns","https://github.com/guillaumejasmin/react-table-hoc-fixed-columns"
"push.js","Nickersoft/push.js","https://github.com/Nickersoft/push.js"
"vxe-table","x-extends/vxe-table","https://github.com/x-extends/vxe-table"
"github-codeowners","jjmschofield/github-codeowners","https://github.com/jjmschofield/github-codeowners"
"filereader","",""
"graceful-cluster","itteco/graceful-cluster","https://github.com/itteco/graceful-cluster"
"vite-plugin-image-optimizer","FatehAK/vite-plugin-image-optimizer","https://github.com/FatehAK/vite-plugin-image-optimizer"
"eslint-plugin-you-dont-need-momentjs","you-dont-need/You-Dont-Need-Momentjs","https://github.com/you-dont-need/You-Dont-Need-Momentjs"
"stringify-attributes","sindresorhus/stringify-attributes","https://github.com/sindresorhus/stringify-attributes"
"xrpl-secret-numbers","WietseWind/xrpl-secret-numbers","https://github.com/WietseWind/xrpl-secret-numbers"
"angularjs-slider","angular-slider/angularjs-slider","https://github.com/angular-slider/angularjs-slider"
"deprecated-prop-type","thefrontside/deprecated-prop-type","https://github.com/thefrontside/deprecated-prop-type"
"flexibility","jonathantneal/flexibility","https://github.com/jonathantneal/flexibility"
"interruptor","mongodb-js/interruptor","https://github.com/mongodb-js/interruptor"
"envix","tada5hi/envix","https://github.com/tada5hi/envix"
"clinic","clinicjs/node-clinic","https://github.com/clinicjs/node-clinic"
"serverless-plugin-canary-deployments","davidgf/serverless-plugin-canary-deployments","https://github.com/davidgf/serverless-plugin-canary-deployments"
"coinstring","cryptocoinjs/coinstring","https://github.com/cryptocoinjs/coinstring"
"jsgrid","tabalinas/jsgrid","https://github.com/tabalinas/jsgrid"
"reportportal-js-client","BorisOsipov/reportportal-js-client","https://github.com/BorisOsipov/reportportal-js-client"
"interpolate-html-plugin","egoist/interpolate-html-plugin","https://github.com/egoist/interpolate-html-plugin"
"ng-in-viewport","k3nsei/ng-in-viewport","https://github.com/k3nsei/ng-in-viewport"
"work-token","ForbesLindesay/work-token","https://github.com/ForbesLindesay/work-token"
"jsuites","jsuites/jsuites","https://github.com/jsuites/jsuites"
"ngx-slick-carousel","leo6104/ngx-slick-carousel","https://github.com/leo6104/ngx-slick-carousel"
"cytoscape-popper","cytoscape/cytoscape.js-popper","https://github.com/cytoscape/cytoscape.js-popper"
"ngx-quicklink","",""
"textlint-rule-no-double-negative-ja","textlint-ja/textlint-rule-no-double-negative-ja","https://github.com/textlint-ja/textlint-rule-no-double-negative-ja"
"swagger-combine","maxdome/swagger-combine","https://github.com/maxdome/swagger-combine"
"tmp-cache","lukeed/tmp-cache","https://github.com/lukeed/tmp-cache"
"uuid-1345","scravy/uuid-1345","https://github.com/scravy/uuid-1345"
"bulk-replace","jeresig/node-bulk-replace","https://github.com/jeresig/node-bulk-replace"
"s3-deploy","import-io/s3-deploy","https://github.com/import-io/s3-deploy"
"serverless-plugin-monorepo","butterwire/serverless-plugin-monorepo","https://github.com/butterwire/serverless-plugin-monorepo"
"did-you-mean","inca/did-you-mean","https://github.com/inca/did-you-mean"
"apib2swagger","kminami/apib2swagger","https://github.com/kminami/apib2swagger"
"robust-point-in-polygon","mikolalysenko/robust-point-in-polygon","https://github.com/mikolalysenko/robust-point-in-polygon"
