"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"gix-diff","4352307","0.00010419","0","0","2004714","5001644","14755178"
"sval_buffer","4351752","0.00010418","0","0","1385624","7187160","13185980"
"objc","4351298","0.00010417","802268","1481727","3783185","5402973","10286337"
"sval_serde","4350824","0.00010416","0","0","1383951","7184400","13185769"
"duct","4350393","0.00010415","1345182","2440126","3646140","5098607","9221912"
"sval_ref","4349794","0.00010413","0","0","1384156","7186080","13178738"
"gix-refspec","4349181","0.00010412","0","0","1994022","4964997","14786886"
"slog-term","4346573","0.00010406","1860743","2908453","3265721","4193845","9504103"
"r2d2","4346399","0.00010405","1700261","2645751","3819411","4600087","8966485"
"multibase","4342955","0.00010397","527046","980801","2973183","5988893","11244853"
"serde_test","4337392","0.00010384","2140076","2616009","2916817","4269101","9744958"
"malloc_buf","4337157","0.00010383","816051","1462265","3775621","5414120","10217731"
"bimap","4334794","0.00010377","489019","1490558","1923555","6248871","11521970"
"linked_hash_set","4326365","0.00010357","1259958","1874803","3839316","4941965","9715787"
"wasm-bindgen-test-macro","4324415","0.00010352","1180269","1795027","3314944","6549813","8782022"
"glib-sys","4322179","0.00010347","640868","1289868","3458145","5228494","10993523"
"lazy-regex","4320846","0.00010344","32574","583057","1783676","3859601","15345325"
"equator","4315413","0.00010331","0","0","844","510333","21065892"
"lazy-regex-proc_macros","4314921","0.00010330","25626","581642","1759197","3876403","15331738"
"equator-macro","4313249","0.00010326","0","0","806","504708","21060733"
"enumset_derive","4300395","0.00010295","926705","2656594","2924866","4391523","10602289"
"soketto","4297696","0.00010289","1035464","1983145","3349930","6352638","8767305"
"gobject-sys","4294564","0.00010281","631576","1273146","3436372","5190596","10941134"
"core_affinity","4293769","0.00010279","101051","322129","933006","7970816","12141844"
"gix-quote","4292237","0.00010275","0","0","1826415","4775677","14859096"
"ndk","4290955","0.00010272","480051","986364","2285379","4210779","13492205"
"async-graphql","4281318","0.00010249","292855","1080295","2071646","6613018","11348777"
"derive-new","4265261","0.00010211","885177","1375022","2067175","3999715","12999216"
"gix-index","4261440","0.00010202","0","0","1989625","4965534","14352041"
"pkcs5","4260272","0.00010199","50689","469372","757466","6505891","13517944"
"glib","4250733","0.00010176","607461","1316029","3301195","4992366","11036617"
"similar-asserts","4245568","0.00010164","13992","428849","1338741","6090894","13355368"
"napi-derive","4232021","0.00010131","512673","1444605","4712512","5763159","8727157"
"string-interner","4225613","0.00010116","82203","341638","1053530","6371621","13279073"
"slog-async","4225546","0.00010116","1744220","2947919","3095932","3918721","9420940"
"async-graphql-derive","4222181","0.00010108","288843","1049750","2044534","6463726","11264053"
"serde_tokenstream","4218703","0.00010099","71646","368121","1139393","5731897","13782462"
"async-graphql-parser","4218410","0.00010099","288054","998912","2050663","6384346","11370077"
"gix-revwalk","4210889","0.00010081","0","0","1362051","4889730","14802664"
"rust-embed","4209996","0.00010079","456260","1146046","2488872","5222561","11736241"
"prometheus-client","4209995","0.00010079","0","889479","2919911","5477944","11762645"
"lzma-rs","4202313","0.00010060","110556","253881","418759","5306100","14922273"
"asynchronous-codec","4196885","0.00010047","1408143","2099086","3094361","5392424","8990414"
"typetag","4195525","0.00010044","431890","891320","1937430","4372675","13344314"
"typetag-impl","4193513","0.00010039","431685","890341","1936799","4370901","13337840"
"tokio-openssl","4189493","0.00010029","1472099","2840460","3763196","5350046","7521664"
"gix-commitgraph","4183983","0.00010016","0","0","1388729","4818158","14713032"
"async-graphql-value","4183584","0.00010015","280780","969337","2033784","6320049","11313970"
"rust-embed-impl","4178218","0.00010002","454803","1128831","2459839","5169899","11677719"
"rtoolbox","4174683","0.00009994","0","50602","2920382","7975885","9926550"
"virtue","4172878","0.00009990","639","408712","1043040","2290287","17121712"
"bb8","4172786","0.00009989","177855","598357","1471150","4419207","14197364"
"ab_glyph_rasterizer","4162065","0.00009964","1001512","1225357","2666117","4518239","11399102"
"rust-embed-utils","4161976","0.00009964","447471","1118452","2441887","5146534","11655539"
"sys-info","4130811","0.00009889","1347300","2037050","3666478","4657868","8945363"
"bincode_derive","4120645","0.00009865","1101","389569","996638","2178926","17036995"
"sha256","4119539","0.00009862","13689","165842","864858","3573253","15980057"
"rdkafka","4117070","0.00009856","628826","1457888","3995574","7287317","7215747"
"merlin","4114098","0.00009849","754634","1709165","3712625","5909174","8484894"
"opener","4113218","0.00009847","875380","2035382","3444688","5507956","8702687"
"blowfish","4105337","0.00009828","471748","1582253","2961535","5183566","10327586"
"napi-derive-backend","4099144","0.00009813","22279","1355205","4692896","5736313","8689030"
"graphql_query_derive","4093224","0.00009799","374731","850905","1778647","6519838","10942000"
"graphql_client","4092478","0.00009797","373942","849692","1779128","6513822","10945806"
"graphql_client_codegen","4092356","0.00009797","374361","851144","1778208","6516756","10941311"
"sea-query-binder","4086401","0.00009783","0","45419","1224739","6360113","12801737"
"directories-next","4079392","0.00009766","941089","1531573","2975720","5119054","9829524"
"email_address","4075127","0.00009756","3786","247425","1161545","2902202","16060681"
"im","4068792","0.00009741","1568844","1601578","2634139","6630720","7908681"
"glib-macros","4063710","0.00009728","486357","1031437","3140376","4855400","10804984"
"imgref","4059973","0.00009719","112398","167036","1177362","4959567","13883506"
"block","4046697","0.00009688","830132","1868783","3459402","4681243","9393925"
"jemallocator","4045030","0.00009684","1437197","2280666","5005922","5117748","6383621"
"vsdb","4038580","0.00009668","3901311","16086480","11082","111043","82988"
"wat","4033995","0.00009657","823451","2485052","3030117","5860411","7970945"
"gix-chunk","4032635","0.00009654","0","0","1792030","4728692","13642453"
"gix-command","4031785","0.00009652","0","0","1740816","4087727","14330385"
"pbjson-build","4029874","0.00009647","6507","198414","1056849","3104718","15782883"
"ab_glyph","4024646","0.00009635","435703","923475","2271192","4811762","11681100"
"path-slash","4016891","0.00009616","758382","1544600","2999687","5038515","9743274"
"gix-bitmap","4015700","0.00009613","0","0","1801265","4664413","13612826"
"unic-ucd-segment","4014845","0.00009611","1278253","2055506","3095884","4938121","8706461"
"unic-segment","4008962","0.00009597","1279071","2050285","3091231","4933819","8690405"
"vsdb_derive","3980583","0.00009529","3796325","16078026","3811","13937","10819"
"vsdbsled","3977050","0.00009521","3796139","16077279","5186","3599","3051"
"termios","3970844","0.00009506","2115240","2165038","2633093","3488411","9452439"
"console_log","3964366","0.00009491","349395","874948","1913932","3961230","12722328"
"graphql-introspection-query","3963099","0.00009488","306115","770533","1690420","6187288","10861143"
"metrics-exporter-prometheus","3956234","0.00009471","254045","973367","2497792","4659716","11396252"
"twoway","3955957","0.00009470","4100403","4527164","4015834","3448357","3688027"
"cpuid-bool","3949839","0.00009456","8159764","3486488","2400721","1624372","4077853"
"gix-attributes","3923484","0.00009393","0","0","1919951","4111519","13585954"
"gix-worktree","3923432","0.00009393","0","0","1937005","4166570","13513589"
"rustls-platform-verifier","3914512","0.00009371","0","0","0","3968952","15603612"
"libnghttp2-sys","3901429","0.00009340","1334383","2280795","3369832","5170930","7351209"
"more-asserts","3901268","0.00009339","1503538","3918583","3863201","4223068","5997954"
"diesel_derives","3901003","0.00009339","1332308","2039175","3497343","4959524","7676667"
"peg","3900704","0.00009338","266621","771545","1626659","3895296","12943403"
"supports-hyperlinks","3895443","0.00009326","17204","1938730","2429004","6123482","8968798"
"bollard-stubs","3895346","0.00009325","196390","920512","1572942","4800376","11986510"
"diesel","3868303","0.00009261","1431404","1898094","3329767","4790026","7892227"
"peg-runtime","3868085","0.00009260","252263","736468","1591168","3830950","12929580"
"hyper-http-proxy","3863806","0.00009250","0","0","0","2882460","16436572"
"uuid-macro-internal","3859262","0.00009239","317","268205","1691199","4289978","13046612"
"peg-macros","3859238","0.00009239","253267","734465","1590963","3832840","12884657"
"supports-unicode","3856281","0.00009232","17323","1943438","2417199","5555548","9347897"
"neli","3851067","0.00009219","41431","463364","1385593","4480794","12884154"
"sentry-tracing","3850740","0.00009219","22961","680865","2089265","5751988","10708624"
"wayland-protocols-wlr","3849925","0.00009217","0","12881","302957","3609677","15324111"
"swc_common","3848208","0.00009212","210702","517774","1706301","4208527","12597739"
"cassowary","3845598","0.00009206","724177","1384036","2453127","4225451","10441201"
"windows-future","3843888","0.00009202","0","0","0","0","19219442"
"spinning_top","3843427","0.00009201","720622","462698","655743","3883161","13494914"
"multiaddr","3842192","0.00009198","263050","1407209","3252763","5466450","8821489"
"levenshtein","3838650","0.00009190","256177","622893","1671099","4579990","12063091"
"open","3837889","0.00009188","874481","1164871","2332083","4559147","10258864"
"cpu-time","3820060","0.00009145","113107","220848","1544081","6243036","10979230"
"azure_core","3815077","0.00009133","16","291626","628042","2053859","16101846"
"postcard","3810227","0.00009122","147204","501568","1853768","4587626","11960971"
"gix-ignore","3794873","0.00009085","0","0","1469241","4066946","13438179"
"async-net","3789668","0.00009072","535262","808969","1809726","4786267","11008119"
"swc_ecma_parser","3789367","0.00009072","217819","525025","1681623","3844837","12677532"
"windows-collections","3785000","0.00009061","0","0","0","0","18925004"
"windows-numerics","3784735","0.00009061","0","0","60","768","18922849"
"arboard","3779461","0.00009048","151255","748123","2115148","4081538","11801244"
"ascii_utils","3773966","0.00009035","215954","837868","1638724","5818007","10359281"
"gix-transport","3771850","0.00009030","0","0","1070430","3605566","14183255"
"gix-protocol","3767678","0.00009020","0","0","1068449","3597210","14172733"
"winapi-build","3764744","0.00009013","4349459","3205850","3392571","2981260","4894580"
"fast_chemail","3753831","0.00008987","177201","789102","1636067","5814094","10352693"
"swc_atoms","3752655","0.00008984","503187","489900","1685425","4042515","12042250"
"flagset","3749867","0.00008977","63537","578240","1816945","4600989","11689625"
"bitstream-io","3745721","0.00008967","285539","311437","500473","3054536","14576622"
"kernel32-sys","3745541","0.00008967","4346958","3199507","3374415","2954113","4852712"
"multipart","3738706","0.00008950","2739138","3465785","3705290","3860685","4922635"
"webbrowser","3732988","0.00008937","543748","1058414","2122394","3428147","11512239"
"ethereum-types","3730389","0.00008930","818508","1569447","3422790","5705111","7136089"
"nom_locate","3728716","0.00008926","239454","957810","1908349","3219623","12318347"
"gix-packetline","3723013","0.00008913","0","0","1043551","3511709","14059806"
"annotate-snippets","3721843","0.00008910","716909","994836","1835620","4486037","10575817"
"gio-sys","3716292","0.00008897","479160","1038990","2802341","4567222","9693748"
"reqwest-tracing","3715672","0.00008895","8778","416171","1267774","3541303","13344334"
"cranelift-isle","3713262","0.00008889","25","707939","3416868","5763364","8678117"
"attohttpc","3708696","0.00008878","1009881","1704180","2419467","4647902","8762053"
"swc_ecma_ast","3705779","0.00008871","212908","511910","1676738","3650049","12477292"
"embedded-hal","3704418","0.00008868","811416","1688884","2314341","3171097","10536354"
"pbjson","3703777","0.00008867","6416","166409","950430","3148023","14247609"
"block-modes","3701026","0.00008860","1629825","2983088","5553406","5014896","3323918"
