"package","year","downloads"
"react-confirm-alert","2021","1516316"
"react-confirm-alert","2022","1868299"
"react-confirm-alert","2023","2181604"
"react-confirm-alert","2024","2409687"
"react-confirm-alert","2025","2488271"
"react-container-dimensions","2021","1085173"
"react-container-dimensions","2022","1073911"
"react-container-dimensions","2023","1552410"
"react-container-dimensions","2024","1212930"
"react-container-dimensions","2025","1462864"
"react-content-loader","2021","14904351"
"react-content-loader","2022","22034124"
"react-content-loader","2023","25425884"
"react-content-loader","2024","26884439"
"react-content-loader","2025","30486087"
"react-contenteditable","2021","3394137"
"react-contenteditable","2022","6024216"
"react-contenteditable","2023","6237545"
"react-contenteditable","2024","6438067"
"react-contenteditable","2025","7592466"
"react-contexify","2021","825316"
"react-contexify","2022","1167804"
"react-contexify","2023","1561170"
"react-contexify","2024","2026806"
"react-contexify","2025","2690358"
"react-context-toolbox","2021","2566987"
"react-context-toolbox","2022","13740943"
"react-context-toolbox","2023","54920976"
"react-context-toolbox","2024","10817913"
"react-context-toolbox","2025","2042318"
"react-contextmenu","2021","2457600"
"react-contextmenu","2022","2586479"
"react-contextmenu","2023","2377350"
"react-contextmenu","2024","1999309"
"react-contextmenu","2025","1919997"
"react-cookie","2021","13438611"
"react-cookie","2022","20217381"
"react-cookie","2023","24898633"
"react-cookie","2024","29473528"
"react-cookie","2025","36260704"
"react-cookie-consent","2021","2429830"
"react-cookie-consent","2022","3182397"
"react-cookie-consent","2023","3653139"
"react-cookie-consent","2024","3531693"
"react-cookie-consent","2025","4306791"
"react-cookies","2021","2002286"
"react-cookies","2022","1976666"
"react-cookies","2023","1987093"
"react-cookies","2024","2214641"
"react-cookies","2025","2594584"
"react-cool-dimensions","2021","734403"
"react-cool-dimensions","2022","1938240"
"react-cool-dimensions","2023","2727198"
"react-cool-dimensions","2024","3146903"
"react-cool-dimensions","2025","2867901"
"react-cool-inview","2021","362505"
"react-cool-inview","2022","2646919"
"react-cool-inview","2023","1876244"
"react-cool-inview","2024","1699490"
"react-cool-inview","2025","1751432"
"react-cool-onclickoutside","2021","1387411"
"react-cool-onclickoutside","2022","2339287"
"react-cool-onclickoutside","2023","2867673"
"react-cool-onclickoutside","2024","2746076"
"react-cool-onclickoutside","2025","2819131"
"react-copy-to-clipboard","2021","34010415"
"react-copy-to-clipboard","2022","50822438"
"react-copy-to-clipboard","2023","56538367"
"react-copy-to-clipboard","2024","61174201"
"react-copy-to-clipboard","2025","74898706"
"react-countdown","2021","4333114"
"react-countdown","2022","8415206"
"react-countdown","2023","8386150"
"react-countdown","2024","9307143"
"react-countdown","2025","10353027"
"react-countdown-circle-timer","2021","402914"
"react-countdown-circle-timer","2022","894511"
"react-countdown-circle-timer","2023","1309631"
"react-countdown-circle-timer","2024","1497962"
"react-countdown-circle-timer","2025","1993086"
"react-country-flag","2021","1833017"
"react-country-flag","2022","3399795"
"react-country-flag","2023","4867155"
"react-country-flag","2024","7708965"
"react-country-flag","2025","11781981"
"react-country-region-selector","2021","1265203"
"react-country-region-selector","2022","1733854"
"react-country-region-selector","2023","1603724"
"react-country-region-selector","2024","1827743"
"react-country-region-selector","2025","1936228"
"react-countup","2021","5817287"
"react-countup","2022","8070013"
"react-countup","2023","10502260"
"react-countup","2024","13986207"
"react-countup","2025","18855729"
"react-credit-cards","2021","918465"
"react-credit-cards","2022","1199100"
"react-credit-cards","2023","1536665"
"react-credit-cards","2024","1492251"
"react-credit-cards","2025","1257863"
"react-cropper","2021","3957896"
"react-cropper","2022","5850076"
"react-cropper","2023","7088245"
"react-cropper","2024","8535551"
"react-cropper","2025","11131076"
"react-css-modules","2021","986335"
"react-css-modules","2022","1089698"
"react-css-modules","2023","1081358"
"react-css-modules","2024","892067"
"react-css-modules","2025","1058265"
"react-css-styled","2021","558318"
"react-css-styled","2022","1007196"
"react-css-styled","2023","1945418"
"react-css-styled","2024","3322064"
"react-css-styled","2025","7646036"
"react-csv","2021","10965617"
"react-csv","2022","16411837"
"react-csv","2023","21567592"
"react-csv","2024","25438979"
"react-csv","2025","31186077"
"react-csv-downloader","2021","490263"
"react-csv-downloader","2022","742462"
"react-csv-downloader","2023","1128174"
"react-csv-downloader","2024","1464566"
"react-csv-downloader","2025","1631546"
"react-csv-reader","2021","1025879"
"react-csv-reader","2022","1092998"
"react-csv-reader","2023","1194178"
"react-csv-reader","2024","1121100"
"react-csv-reader","2025","1398991"
"react-currency-format","2021","752329"
"react-currency-format","2022","957747"
"react-currency-format","2023","1079977"
"react-currency-format","2024","1315770"
"react-currency-format","2025","1648624"
"react-currency-input-field","2021","967907"
"react-currency-input-field","2022","2979113"
"react-currency-input-field","2023","6443799"
"react-currency-input-field","2024","9361076"
"react-currency-input-field","2025","12794176"
"react-cursor-position","2021","1482392"
"react-cursor-position","2022","2188322"
"react-cursor-position","2023","2219824"
"react-cursor-position","2024","1950376"
"react-cursor-position","2025","1932238"
"react-custom-scrollbars","2021","8612139"
"react-custom-scrollbars","2022","9245795"
"react-custom-scrollbars","2023","9060401"
"react-custom-scrollbars","2024","7422649"
"react-custom-scrollbars","2025","7014111"
"react-custom-scrollbars-2","2021","393301"
"react-custom-scrollbars-2","2022","2300410"
"react-custom-scrollbars-2","2023","4770350"
"react-custom-scrollbars-2","2024","5495449"
"react-custom-scrollbars-2","2025","8645946"
"react-cytoscapejs","2021","336467"
"react-cytoscapejs","2022","744247"
"react-cytoscapejs","2023","1355930"
"react-cytoscapejs","2024","1094328"
"react-cytoscapejs","2025","1565065"
"react-d3-tree","2021","605497"
"react-d3-tree","2022","1503180"
"react-d3-tree","2023","2468853"
"react-d3-tree","2024","3822269"
"react-d3-tree","2025","8540448"
"react-data-grid","2021","3077707"
"react-data-grid","2022","4020752"
"react-data-grid","2023","5061441"
"react-data-grid","2024","7349396"
"react-data-grid","2025","10981479"
"react-data-table-component","2021","2053937"
"react-data-table-component","2022","3521068"
"react-data-table-component","2023","4945579"
"react-data-table-component","2024","6052993"
"react-data-table-component","2025","8287135"
"react-datasheet","2021","1463088"
"react-datasheet","2022","1455137"
"react-datasheet","2023","1517740"
"react-datasheet","2024","1599137"
"react-datasheet","2025","1713768"
"react-date-object","2021","143930"
"react-date-object","2022","769086"
"react-date-object","2023","1773185"
"react-date-object","2024","2992960"
"react-date-object","2025","4897156"
"react-date-picker","2021","4016337"
"react-date-picker","2022","6038174"
"react-date-picker","2023","7777400"
"react-date-picker","2024","11229767"
"react-date-picker","2025","12803784"
"react-date-range","2021","4188223"
"react-date-range","2022","8124916"
"react-date-range","2023","11440955"
"react-date-range","2024","13585003"
"react-date-range","2025","16805206"
"react-datepicker","2021","45349270"
"react-datepicker","2022","69484192"
"react-datepicker","2023","92285372"
"react-datepicker","2024","112334975"
"react-datepicker","2025","140515168"
"react-dates","2021","26865865"
"react-dates","2022","27096232"
"react-dates","2023","31230022"
"react-dates","2024","22027503"
"react-dates","2025","23440340"
"react-datetime","2021","10651362"
"react-datetime","2022","11340389"
"react-datetime","2023","11829352"
"react-datetime","2024","11040072"
"react-datetime","2025","12187121"
"react-datetime-picker","2021","1032621"
"react-datetime-picker","2022","1533989"
"react-datetime-picker","2023","2047019"
"react-datetime-picker","2024","3391537"
"react-datetime-picker","2025","4311705"
"react-datocms","2021","424291"
"react-datocms","2022","888390"
"react-datocms","2023","1627513"
"react-datocms","2024","3183686"
"react-datocms","2025","1991372"
"react-day-picker","2021","21525907"
"react-day-picker","2022","28191697"
"react-day-picker","2023","62387689"
"react-day-picker","2024","82979962"
"react-day-picker","2025","293569064"
"react-debounce-input","2021","6873966"
"react-debounce-input","2022","10249089"
"react-debounce-input","2023","13533483"
"react-debounce-input","2024","17281921"
"react-debounce-input","2025","24450314"
"react-deep-force-update","2021","12436685"
"react-deep-force-update","2022","10164917"
"react-deep-force-update","2023","9463862"
"react-deep-force-update","2024","10470692"
"react-deep-force-update","2025","8679771"
"react-dev-utils","2021","298954355"
"react-dev-utils","2022","311047501"
"react-dev-utils","2023","267917414"
"react-dev-utils","2024","230067751"
"react-dev-utils","2025","250898931"
"react-device-detect","2021","17367973"
"react-device-detect","2022","27206669"
"react-device-detect","2023","35587545"
"react-device-detect","2024","45404537"
"react-device-detect","2025","52801546"
"react-devtools","2021","2441977"
"react-devtools","2022","3510842"
"react-devtools","2023","4848073"
"react-devtools","2024","5301824"
"react-devtools","2025","6028986"
"react-devtools-core","2021","34741220"
"react-devtools-core","2022","57678293"
"react-devtools-core","2023","88553407"
"react-devtools-core","2024","128816465"
"react-devtools-core","2025","203802697"
"react-devtools-inline","2021","427593"
"react-devtools-inline","2022","1098826"
"react-devtools-inline","2023","2676175"
"react-devtools-inline","2024","5012945"
"react-devtools-inline","2025","14591409"
"react-diff-view","2021","520612"
"react-diff-view","2022","916597"
"react-diff-view","2023","1120566"
"react-diff-view","2024","2614904"
"react-diff-view","2025","4516133"
"react-diff-viewer","2021","2097712"
"react-diff-viewer","2022","3721610"
"react-diff-viewer","2023","6025515"
"react-diff-viewer","2024","6391424"
"react-diff-viewer","2025","8972734"
"react-diff-viewer-continued","2021","0"
"react-diff-viewer-continued","2022","114663"
"react-diff-viewer-continued","2023","2126087"
"react-diff-viewer-continued","2024","6880862"
"react-diff-viewer-continued","2025","19268805"
"react-dimensions","2021","1151443"
"react-dimensions","2022","1065080"
"react-dimensions","2023","986599"
"react-dimensions","2024","622328"
"react-dimensions","2025","1180050"
"react-displace","2021","1455572"
"react-displace","2022","1689677"
"react-displace","2023","1659151"
"react-displace","2024","1176304"
"react-displace","2025","1020650"
"react-display-name","2021","13924893"
"react-display-name","2022","17584634"
"react-display-name","2023","18713421"
"react-display-name","2024","19496223"
"react-display-name","2025","20396099"
"react-div-100vh","2021","1987244"
"react-div-100vh","2022","2906887"
"react-div-100vh","2023","2906630"
"react-div-100vh","2024","3471441"
"react-div-100vh","2025","3792934"
"react-dnd","2021","44698449"
"react-dnd","2022","66137263"
"react-dnd","2023","85819425"
"react-dnd","2024","97969804"
"react-dnd","2025","126771827"
"react-dnd-html5-backend","2021","42085540"
"react-dnd-html5-backend","2022","62578553"
"react-dnd-html5-backend","2023","81843646"
"react-dnd-html5-backend","2024","94115122"
"react-dnd-html5-backend","2025","121523403"
"react-dnd-multi-backend","2021","1520449"
"react-dnd-multi-backend","2022","2553465"
"react-dnd-multi-backend","2023","3768011"
"react-dnd-multi-backend","2024","4360618"
"react-dnd-multi-backend","2025","4650385"
"react-dnd-preview","2021","1812250"
"react-dnd-preview","2022","2976145"
"react-dnd-preview","2023","5493929"
"react-dnd-preview","2024","6439327"
"react-dnd-preview","2025","6175245"
"react-dnd-scrollzone","2021","1354922"
"react-dnd-scrollzone","2022","1394106"
"react-dnd-scrollzone","2023","1337069"
"react-dnd-scrollzone","2024","1149794"
"react-dnd-scrollzone","2025","835467"
"react-dnd-scrollzone-patch-react-17","2021","41415"
"react-dnd-scrollzone-patch-react-17","2022","807254"
"react-dnd-scrollzone-patch-react-17","2023","1436549"
"react-dnd-scrollzone-patch-react-17","2024","1874124"
"react-dnd-scrollzone-patch-react-17","2025","2082714"
"react-dnd-test-backend","2021","3531945"
"react-dnd-test-backend","2022","6079952"
"react-dnd-test-backend","2023","6899951"
"react-dnd-test-backend","2024","6827011"
"react-dnd-test-backend","2025","7618591"
"react-dnd-test-utils","2021","980299"
"react-dnd-test-utils","2022","2314445"
"react-dnd-test-utils","2023","3278054"
"react-dnd-test-utils","2024","1611293"
"react-dnd-test-utils","2025","946528"
"react-dnd-touch-backend","2021","5469973"
"react-dnd-touch-backend","2022","9361058"
"react-dnd-touch-backend","2023","11333213"
"react-dnd-touch-backend","2024","14981963"
"react-dnd-touch-backend","2025","17599267"
"react-docgen","2021","111461517"
"react-docgen","2022","165031480"
"react-docgen","2023","209902989"
"react-docgen","2024","226858767"
"react-docgen","2025","326905573"
"react-docgen-annotation-resolver","2021","5313631"
"react-docgen-annotation-resolver","2022","5117156"
"react-docgen-annotation-resolver","2023","4360441"
"react-docgen-annotation-resolver","2024","2941061"
"react-docgen-annotation-resolver","2025","2835048"
"react-docgen-displayname-handler","2021","5411516"
"react-docgen-displayname-handler","2022","5207461"
"react-docgen-displayname-handler","2023","4460374"
