"package","year","downloads"
"libsquid1","2021","566"
"libsquid1","2022","543"
"libsquid1","2023","552"
"libsquid1","2024","424"
"libsquid1","2025","145"
"libsquid1t64","2024","6"
"libsquid1t64","2025","96"
"libsquirrel-dev","2021","8"
"libsquirrel-dev","2022","5"
"libsquirrel-dev","2023","6"
"libsquirrel-dev","2024","3"
"libsquirrel-dev","2025","7"
"libsquirrel3-0","2021","35"
"libsquirrel3-0","2022","31"
"libsquirrel3-0","2023","32"
"libsquirrel3-0","2024","18"
"libsquirrel3-0","2025","24"
"libsquish-dev","2021","29"
"libsquish-dev","2022","25"
"libsquish-dev","2023","29"
"libsquish-dev","2024","30"
"libsquish-dev","2025","37"
"libsquish0","2021","4816"
"libsquish0","2022","6510"
"libsquish0","2023","5953"
"libsquish0","2024","4126"
"libsquish0","2025","3810"
"libsquizz","2021","59"
"libsquizz","2022","50"
"libsquizz","2023","45"
"libsquizz","2024","42"
"libsquizz","2025","32"
"libsquizz-dev","2021","3"
"libsquizz-dev","2022","3"
"libsquizz-dev","2023","3"
"libsquizz-dev","2024","2"
"libsquizz-dev","2025","1"
"libsratom-0-0","2021","97686"
"libsratom-0-0","2022","96290"
"libsratom-0-0","2023","112055"
"libsratom-0-0","2024","126662"
"libsratom-0-0","2025","148700"
"libsratom-dev","2021","377"
"libsratom-dev","2022","391"
"libsratom-dev","2023","408"
"libsratom-dev","2024","455"
"libsratom-dev","2025","488"
"libsrecord-dev","2021","6"
"libsrecord-dev","2022","7"
"libsrecord-dev","2023","6"
"libsrecord-dev","2024","2"
"libsrecord-dev","2025","3"
"libsrecord0","2021","270"
"libsrecord0","2022","248"
"libsrecord0","2023","258"
"libsrecord0","2024","183"
"libsrecord0","2025","125"
"libsrecord0t64","2024","72"
"libsrecord0t64","2025","115"
"libsrf-dev","2021","19"
"libsrf-dev","2022","15"
"libsrf-dev","2023","14"
"libsrf-dev","2024","13"
"libsrf-dev","2025","85"
"libsrm-dev","2024","2"
"libsrm-dev","2025","4"
"libsrm0","2024","3"
"libsrm0","2025","4"
"libsrpc-bin","2022","1"
"libsrpc-bin","2023","3"
"libsrpc-bin","2024","3"
"libsrpc-bin","2025","3"
"libsrpc-dev","2022","1"
"libsrpc-dev","2023","3"
"libsrpc-dev","2024","3"
"libsrpc-dev","2025","3"
"libsrpc0","2023","3"
"libsrpc0","2024","2"
"libsrpc0","2025","1"
"libsrpc0t64","2024","1"
"libsrpc0t64","2025","2"
"libsrt-gnutls-dev","2021","66"
"libsrt-gnutls-dev","2022","100"
"libsrt-gnutls-dev","2023","112"
"libsrt-gnutls-dev","2024","155"
"libsrt-gnutls-dev","2025","172"
"libsrt-openssl-dev","2021","7"
"libsrt-openssl-dev","2022","25"
"libsrt-openssl-dev","2023","49"
"libsrt-openssl-dev","2024","133"
"libsrt-openssl-dev","2025","177"
"libsrt1.5-gnutls","2022","9476"
"libsrt1.5-gnutls","2023","38672"
"libsrt1.5-gnutls","2024","97184"
"libsrt1.5-gnutls","2025","128129"
"libsrt1.5-openssl","2022","1215"
"libsrt1.5-openssl","2023","2371"
"libsrt1.5-openssl","2024","5677"
"libsrt1.5-openssl","2025","7321"
"libsrtp2-1","2021","80070"
"libsrtp2-1","2022","81363"
"libsrtp2-1","2023","97554"
"libsrtp2-1","2024","111263"
"libsrtp2-1","2025","130942"
"libsrtp2-dev","2021","477"
"libsrtp2-dev","2022","567"
"libsrtp2-dev","2023","627"
"libsrtp2-dev","2024","1288"
"libsrtp2-dev","2025","1311"
"libss2","2021","207325"
"libss2","2022","204695"
"libss2","2023","222264"
"libss2","2024","242857"
"libss2","2025","272363"
"libss7-2.0","2021","1392"
"libss7-2.0","2022","1448"
"libss7-2.0","2023","1392"
"libss7-2.0","2024","1185"
"libss7-2.0","2025","969"
"libss7-dev","2021","193"
"libss7-dev","2022","169"
"libss7-dev","2023","156"
"libss7-dev","2024","132"
"libss7-dev","2025","124"
"libsscm-dev","2021","8"
"libsscm-dev","2022","9"
"libsscm-dev","2023","7"
"libsscm-dev","2024","3"
"libsscm-dev","2025","3"
"libsscm3","2021","20"
"libsscm3","2022","18"
"libsscm3","2023","16"
"libsscm3","2024","11"
"libsscm3","2025","12"
"libssh-4","2021","37854"
"libssh-4","2022","39161"
"libssh-4","2023","47615"
"libssh-4","2024","64629"
"libssh-4","2025","105720"
"libssh-dev","2021","608"
"libssh-dev","2022","687"
"libssh-dev","2023","726"
"libssh-dev","2024","930"
"libssh-dev","2025","1079"
"libssh2-1","2021","202317"
"libssh2-1","2022","200555"
"libssh2-1","2023","218357"
"libssh2-1","2024","229314"
"libssh2-1","2025","183772"
"libssh2-1-dev","2021","3938"
"libssh2-1-dev","2022","3375"
"libssh2-1-dev","2023","3249"
"libssh2-1-dev","2024","4965"
"libssh2-1-dev","2025","9160"
"libssh2-1t64","2024","10744"
"libssh2-1t64","2025","83477"
"libssl-dev","2021","47198"
"libssl-dev","2022","46911"
"libssl-dev","2023","48297"
"libssl-dev","2024","55851"
"libssl-dev","2025","61650"
"libssl-doc","2021","17543"
"libssl-doc","2022","13306"
"libssl-doc","2023","11897"
"libssl-doc","2024","8754"
"libssl-doc","2025","7482"
"libssl0.9.8","2021","8587"
"libssl0.9.8","2022","6604"
"libssl0.9.8","2023","5894"
"libssl0.9.8","2024","4345"
"libssl0.9.8","2025","3687"
"libssl1.0.0","2021","45778"
"libssl1.0.0","2022","34698"
"libssl1.0.0","2023","30772"
"libssl1.0.0","2024","21742"
"libssl1.0.0","2025","18160"
"libssl1.1","2021","179191"
"libssl1.1","2022","181655"
"libssl1.1","2023","174340"
"libssl1.1","2024","113494"
"libssl1.1","2025","92812"
"libssl3","2021","94"
"libssl3","2022","11322"
"libssl3","2023","46708"
"libssl3","2024","140362"
"libssl3","2025","117082"
"libssl3t64","2024","11211"
"libssl3t64","2025","86627"
"libssm-dev","2021","105"
"libssm-dev","2022","94"
"libssm-dev","2023","90"
"libssm-dev","2024","59"
"libssm-dev","2025","126"
"libssm2","2021","43"
"libssm2","2022","48"
"libssm2","2023","55"
"libssm2","2024","71"
"libssm2","2025","136"
"libsss-certmap-dev","2021","6"
"libsss-certmap-dev","2022","6"
"libsss-certmap-dev","2023","4"
"libsss-certmap-dev","2024","3"
"libsss-certmap-dev","2025","6"
"libsss-certmap0","2021","2760"
"libsss-certmap0","2022","3133"
"libsss-certmap0","2023","3484"
"libsss-certmap0","2024","4891"
"libsss-certmap0","2025","5184"
"libsss-idmap-dev","2021","6"
"libsss-idmap-dev","2022","6"
"libsss-idmap-dev","2023","6"
"libsss-idmap-dev","2024","5"
"libsss-idmap-dev","2025","6"
"libsss-idmap0","2021","3470"
"libsss-idmap0","2022","3544"
"libsss-idmap0","2023","3799"
"libsss-idmap0","2024","5090"
"libsss-idmap0","2025","5328"
"libsss-nss-idmap-dev","2021","6"
"libsss-nss-idmap-dev","2022","8"
"libsss-nss-idmap-dev","2023","7"
"libsss-nss-idmap-dev","2024","5"
"libsss-nss-idmap-dev","2025","6"
"libsss-nss-idmap0","2021","3452"
"libsss-nss-idmap0","2022","3601"
"libsss-nss-idmap0","2023","3873"
"libsss-nss-idmap0","2024","5233"
"libsss-nss-idmap0","2025","5484"
"libsss-sudo","2021","2371"
"libsss-sudo","2022","1916"
"libsss-sudo","2023","1848"
"libsss-sudo","2024","1828"
"libsss-sudo","2025","1922"
"libsstp-api-0","2021","26"
"libsstp-api-0","2022","66"
"libsstp-api-0","2023","108"
"libsstp-api-0","2024","289"
"libsstp-api-0","2025","326"
"libsstp-api-0-dev","2021","5"
"libsstp-api-0-dev","2022","13"
"libsstp-api-0-dev","2023","9"
"libsstp-api-0-dev","2024","5"
"libsstp-api-0-dev","2025","5"
"libssu-dev","2021","2"
"libssu-dev","2022","2"
"libssu-dev","2023","3"
"libssu-dev","2024","8"
"libssu-dev","2025","82"
"libssu0","2021","3"
"libssu0","2022","5"
"libssu0","2023","5"
"libssu0","2024","90"
"libssu0","2025","90"
"libssw-dev","2021","27"
"libssw-dev","2022","26"
"libssw-dev","2023","23"
"libssw-dev","2024","25"
"libssw-dev","2025","97"
"libssw0","2021","108"
"libssw0","2022","121"
"libssw0","2023","116"
"libssw0","2024","187"
"libssw0","2025","267"
"libst-dev","2021","8"
"libst-dev","2022","5"
"libst-dev","2023","4"
"libst-dev","2024","2"
"libst-dev","2025","5"
"libst1","2021","13"
"libst1","2022","10"
"libst1","2023","8"
"libst1","2024","7"
"libst1","2025","6"
"libst1t64","2024","1"
"libst1t64","2025","2"
"libstaden-read-dev","2021","17"
"libstaden-read-dev","2022","16"
"libstaden-read-dev","2023","16"
"libstaden-read-dev","2024","11"
"libstaden-read-dev","2025","84"
"libstaden-read14","2021","45"
"libstaden-read14","2022","58"
"libstaden-read14","2023","74"
"libstaden-read14","2024","57"
"libstaden-read14","2025","45"
"libstaden-read14t64","2024","15"
"libstaden-read14t64","2025","106"
"libstarlink-ast-dev","2021","57"
"libstarlink-ast-dev","2022","46"
"libstarlink-ast-dev","2023","53"
"libstarlink-ast-dev","2024","51"
"libstarlink-ast-dev","2025","77"
"libstarlink-ast-err9","2021","147"
"libstarlink-ast-err9","2022","210"
"libstarlink-ast-err9","2023","222"
"libstarlink-ast-err9","2024","298"
"libstarlink-ast-err9","2025","344"
"libstarlink-ast-grf3d9","2021","28"
"libstarlink-ast-grf3d9","2022","41"
"libstarlink-ast-grf3d9","2023","44"
"libstarlink-ast-grf3d9","2024","47"
"libstarlink-ast-grf3d9","2025","74"
"libstarlink-ast9","2021","147"
"libstarlink-ast9","2022","210"
"libstarlink-ast9","2023","222"
"libstarlink-ast9","2024","298"
"libstarlink-ast9","2025","344"
"libstarlink-pal-dev","2021","59"
"libstarlink-pal-dev","2022","47"
"libstarlink-pal-dev","2023","54"
"libstarlink-pal-dev","2024","51"
"libstarlink-pal-dev","2025","77"
"libstarlink-pal0","2021","500"
"libstarlink-pal0","2022","404"
"libstarlink-pal0","2023","390"
"libstarlink-pal0","2024","366"
"libstarlink-pal0","2025","385"
"libstaroffice-0.0-0","2021","75215"
"libstaroffice-0.0-0","2022","75119"
"libstaroffice-0.0-0","2023","89958"
"libstaroffice-0.0-0","2024","101345"
"libstaroffice-0.0-0","2025","119536"
"libstaroffice-dev","2021","37"
"libstaroffice-dev","2022","29"
"libstaroffice-dev","2023","28"
"libstaroffice-dev","2024","26"
"libstaroffice-dev","2025","26"
"libstarpu-1.4-6","2025","2"
"libstarpu-dev","2021","3"
"libstarpu-dev","2022","5"
"libstarpu-dev","2023","5"
"libstarpu-dev","2024","3"
"libstarpu-dev","2025","3"
"libstarpu-openmp-llvm-1.4-1","2023","2"
"libstarpu-openmp-llvm-1.4-1","2024","4"
"libstarpu-openmp-llvm-1.4-1","2025","3"
"libstarpu-openmp-llvm-1.4-1t64","2025","3"
"libstarpufft-1.4-1","2023","2"
"libstarpufft-1.4-1","2024","3"
"libstarpufft-1.4-1","2025","2"
"libstarpufft-1.4-1t64","2025","2"
"libstarpumpi-1.4-3t64","2024","2"
"libstarpumpi-1.4-3t64","2025","4"
"libstarpurm-1.4-1","2023","2"
"libstarpurm-1.4-1","2024","4"
"libstarpurm-1.4-1","2025","3"
"libstarpurm-1.4-1t64","2025","3"
"libstartup-notification0","2021","99556"
"libstartup-notification0","2022","91658"
"libstartup-notification0","2023","105062"
"libstartup-notification0","2024","113549"
"libstartup-notification0","2025","131583"
"libstartup-notification0-dev","2021","960"
"libstartup-notification0-dev","2022","827"
"libstartup-notification0-dev","2023","819"
"libstartup-notification0-dev","2024","736"
"libstartup-notification0-dev","2025","774"
"libstatgen-dev","2021","15"
"libstatgen-dev","2022","14"
"libstatgen-dev","2023","14"
"libstatgen-dev","2024","16"
"libstatgen-dev","2025","87"
"libstatgen1","2022","7"
"libstatgen1","2023","6"
"libstatgen1","2024","13"
"libstatgen1","2025","86"
"libstatgrab-dev","2021","38"
"libstatgrab-dev","2022","35"
"libstatgrab-dev","2023","38"
"libstatgrab-dev","2024","32"
"libstatgrab-dev","2025","26"
"libstatgrab10","2021","6993"
"libstatgrab10","2022","7675"
"libstatgrab10","2023","9004"
"libstatgrab10","2024","9638"
"libstatgrab10","2025","7301"
"libstatgrab10t64","2024","357"
"libstatgrab10t64","2025","3613"
"libstb-dev","2021","66"
"libstb-dev","2022","106"
"libstb-dev","2023","137"
"libstb-dev","2024","193"
"libstb-dev","2025","304"
"libstb0","2021","9916"
"libstb0","2022","9480"
"libstb0","2023","8432"
"libstb0","2024","3654"
"libstb0","2025","2219"
"libstb0t64","2024","775"
"libstb0t64","2025","2312"
"libstd-msgs-dev","2021","137"
"libstd-msgs-dev","2022","149"
"libstd-msgs-dev","2023","143"
"libstd-msgs-dev","2024","140"
"libstd-msgs-dev","2025","165"
"libstd-rust-1.85","2025","2039"
"libstd-rust-dev-wasm32","2021","9"
"libstd-rust-dev-wasm32","2022","10"
"libstd-rust-dev-wasm32","2023","10"
"libstd-rust-dev-wasm32","2024","20"
"libstd-rust-dev-wasm32","2025","29"
"libstd-srvs-dev","2021","51"
"libstd-srvs-dev","2022","48"
"libstd-srvs-dev","2023","45"
"libstd-srvs-dev","2024","45"
"libstd-srvs-dev","2025","39"
"libstdc++-12-dev","2022","8130"
"libstdc++-12-dev","2023","23042"
"libstdc++-12-dev","2024","73494"
"libstdc++-12-dev","2025","67738"
"libstdc++-12-pic","2022","3"
"libstdc++-12-pic","2023","3"
"libstdc++-12-pic","2024","9"
"libstdc++-12-pic","2025","7"
"libstdc++-13-dev","2022","2"
"libstdc++-13-dev","2023","79"
"libstdc++-13-dev","2024","4632"
"libstdc++-13-dev","2025","3575"
"libstdc++-14-dev","2024","7984"
"libstdc++-14-dev","2025","48987"
"libstdc++-14-pic","2024","1"
"libstdc++-14-pic","2025","3"
"libstdc++5","2021","3911"
"libstdc++5","2022","3392"
"libstdc++5","2023","3321"
"libstdc++5","2024","2817"
"libstdc++5","2025","2187"
"libstdc++6","2021","207353"
"libstdc++6","2022","204724"
"libstdc++6","2023","222306"
"libstdc++6","2024","243426"
"libstdc++6","2025","272783"
"libstdc++6-4.5-dev","2021","49"
"libstdc++6-4.5-dev","2022","28"
"libstdc++6-4.5-dev","2023","26"
"libstdc++6-4.5-dev","2024","22"
"libstdc++6-4.5-dev","2025","20"
"libstdgpu-hip-dev","2023","1"
"libstdgpu-hip-dev","2024","1"
"libstdgpu-hip-dev","2025","3"
"libstdgpu-hip0d","2023","1"
"libstdgpu-hip0d","2024","2"
"libstdgpu-hip0d","2025","7"
"libstdgpu-openmp0t64","2025","1"
"libstellarsolver-dev","2021","1"
"libstellarsolver-dev","2022","5"
"libstellarsolver-dev","2023","4"
"libstellarsolver-dev","2024","8"
"libstellarsolver-dev","2025","9"
"libstellarsolver2","2022","167"
"libstellarsolver2","2023","389"
"libstellarsolver2","2024","786"
"libstellarsolver2","2025","960"
"libstemmer-dev","2021","81"
"libstemmer-dev","2022","75"
"libstemmer-dev","2023","76"
"libstemmer-dev","2024","113"
"libstemmer-dev","2025","133"
"libstemmer-tools","2021","20"
"libstemmer-tools","2022","19"
"libstemmer-tools","2023","17"
"libstemmer-tools","2024","14"
"libstemmer-tools","2025","19"
"libstemmer0d","2021","102280"
"libstemmer0d","2022","102113"
"libstemmer0d","2023","114039"
"libstemmer0d","2024","123602"
"libstemmer0d","2025","143171"
"libsteptalk-dev","2021","5"
"libsteptalk-dev","2022","5"
"libsteptalk-dev","2023","3"
"libsteptalk-dev","2024","4"
"libsteptalk-dev","2025","11"
"libsteptalk0d","2024","11"
"libsteptalk0d","2025","34"
"libstereo-image-proc-dev","2021","1"
"libstereo-image-proc-dev","2023","1"
"libstereo-image-proc-dev","2024","2"
"libstereo-image-proc-dev","2025","6"
"libstereo-image-proc0d","2021","3"
"libstereo-image-proc0d","2022","3"
"libstereo-image-proc0d","2023","2"
"libstereo-image-proc0d","2024","4"
"libstereo-image-proc0d","2025","16"
"libstereo-msgs-dev","2021","45"
"libstereo-msgs-dev","2022","36"
"libstereo-msgs-dev","2023","35"
"libstereo-msgs-dev","2024","40"
"libstereo-msgs-dev","2025","33"
"libstfl-dev","2021","30"
"libstfl-dev","2022","24"
"libstfl-dev","2023","22"
"libstfl-dev","2024","30"
"libstfl-dev","2025","31"
"libstfl-perl","2021","9"
"libstfl-perl","2022","5"
"libstfl-perl","2023","5"
"libstfl-perl","2024","5"
"libstfl-perl","2025","6"
"libstfl-ruby","2021","57"
"libstfl-ruby","2022","51"
"libstfl-ruby","2023","49"
"libstfl-ruby","2024","59"
"libstfl-ruby","2025","63"
"libstfl-ruby1.8","2021","21"
"libstfl-ruby1.8","2022","20"
"libstfl-ruby1.8","2023","19"
"libstfl-ruby1.8","2024","13"
"libstfl-ruby1.8","2025","10"
"libstfl-ruby1.9.1","2021","44"
"libstfl-ruby1.9.1","2022","40"
"libstfl-ruby1.9.1","2023","36"
"libstfl-ruby1.9.1","2024","49"
"libstfl-ruby1.9.1","2025","58"
"libstfl0","2021","656"
"libstfl0","2022","627"
"libstfl0","2023","638"
"libstfl0","2024","573"
"libstfl0","2025","619"
"libstilview0","2023","1"
"libstilview0","2024","3"
"libstilview0","2025","3"
"libstk-5.0.0","2024","364"
"libstk-5.0.0","2025","1196"
"libstk-dev","2021","31"
"libstk-dev","2022","26"
"libstk-dev","2023","22"
"libstk-dev","2024","18"
"libstk-dev","2025","19"
"libstlink-dev","2021","19"
"libstlink-dev","2022","21"
"libstlink-dev","2023","25"
"libstlink-dev","2024","18"
"libstlink-dev","2025","25"
"libstlink1","2021","325"
"libstlink1","2022","321"
"libstlink1","2023","349"
"libstlink1","2024","387"
"libstlink1","2025","457"
"libstoken-dev","2021","57"
"libstoken-dev","2022","44"
"libstoken-dev","2023","59"
"libstoken-dev","2024","50"
"libstoken-dev","2025","85"
"libstoken1","2021","21527"
"libstoken1","2022","20832"
"libstoken1","2023","25930"
"libstoken1","2024","26708"
"libstoken1","2025","17017"
"libstoken1t64","2024","3138"
"libstoken1t64","2025","19586"
"libstonith1","2021","824"
"libstonith1","2022","835"
"libstonith1","2023","812"
"libstonith1","2024","822"
"libstonith1","2025","749"
"libstonith1-dev","2021","11"
"libstonith1-dev","2022","8"
"libstonith1-dev","2023","9"
"libstonith1-dev","2024","9"
"libstonith1-dev","2025","9"
"libstonith1t64","2024","19"
"libstonith1t64","2025","77"
"libstonithd26","2021","338"
"libstonithd26","2022","426"
"libstonithd26","2023","457"
"libstonithd26","2024","527"
"libstonithd26","2025","522"
"libstonithd56","2025","44"
"libstopt-dev","2022","9"
"libstopt-dev","2023","11"
"libstopt-dev","2024","40"
"libstopt-dev","2025","36"
"libstopt5","2022","12"
"libstopt5","2023","15"
"libstopt5","2024","34"
"libstopt5","2025","30"
"libstopt5t64","2024","9"
"libstopt5t64","2025","12"
"libstore-opaque-perl","2021","4"
"libstore-opaque-perl","2022","2"
"libstore-opaque-perl","2023","2"
"libstore-opaque-perl","2024","2"
"libstore-opaque-perl","2025","1"
"libstorj-dev","2022","1"
"libstorj-dev","2023","1"
"libstorj-dev","2024","1"
"libstorj0","2021","3"
"libstorj0","2022","4"
"libstorj0","2023","6"
"libstorj0","2024","2"
"libstorj0t64","2024","2"
"libstorj0t64","2025","4"
"libstorm-dev","2021","4"
"libstorm-dev","2022","5"
"libstorm-dev","2023","4"
"libstorm-dev","2024","6"
"libstorm-dev","2025","5"
"libstorm9","2021","8"
"libstorm9","2022","11"
"libstorm9","2023","16"
"libstorm9","2024","20"
"libstorm9","2025","24"
"libstreamanalyzer-dev","2021","12"
"libstreamanalyzer-dev","2022","5"
"libstreamanalyzer-dev","2023","6"
"libstreamanalyzer-dev","2024","4"
"libstreamanalyzer-dev","2025","4"
"libstreamanalyzer0","2021","2084"
"libstreamanalyzer0","2022","1240"
"libstreamanalyzer0","2023","1077"
"libstreamanalyzer0","2024","583"
"libstreamanalyzer0","2025","432"
"libstreams-dev","2021","19"
"libstreams-dev","2022","9"
"libstreams-dev","2023","10"
"libstreams-dev","2024","8"
"libstreams-dev","2025","8"
"libstreams0","2021","2546"
"libstreams0","2022","1547"
"libstreams0","2023","1344"
"libstreams0","2024","765"
"libstreams0","2025","566"
"libstreamvbyte-dev","2021","2"
"libstreamvbyte-dev","2022","2"
