repo,repo_id,year,metric,value,fetched_at
npm/ssri,gh/193817839,2023,closed_issues,2,
npm/ssri,gh/193817839,2023,opened_issues,1,
npm/ssri,gh/193817839,2024,closed_issues,0,
npm/ssri,gh/193817839,2024,opened_issues,0,
npm/ssri,gh/193817839,2025,closed_issues,0,
npm/ssri,gh/193817839,2025,opened_issues,1,
npm/unique-slug,gh/35246620,2021,closed_issues,0,
npm/unique-slug,gh/35246620,2021,opened_issues,0,
npm/unique-slug,gh/35246620,2022,closed_issues,1,
npm/unique-slug,gh/35246620,2022,opened_issues,0,
npm/unique-slug,gh/35246620,2023,closed_issues,1,
npm/unique-slug,gh/35246620,2023,opened_issues,1,
npm/unique-slug,gh/35246620,2024,closed_issues,0,
npm/unique-slug,gh/35246620,2024,opened_issues,0,
npm/unique-slug,gh/35246620,2025,closed_issues,0,
npm/unique-slug,gh/35246620,2025,opened_issues,0,
npm/write-file-atomic,gh/23896209,2021,closed_issues,0,
npm/write-file-atomic,gh/23896209,2021,opened_issues,4,
npm/write-file-atomic,gh/23896209,2022,closed_issues,15,
npm/write-file-atomic,gh/23896209,2022,opened_issues,0,
npm/write-file-atomic,gh/23896209,2023,closed_issues,0,
npm/write-file-atomic,gh/23896209,2023,opened_issues,3,
npm/write-file-atomic,gh/23896209,2024,closed_issues,0,
npm/write-file-atomic,gh/23896209,2024,opened_issues,1,
npm/write-file-atomic,gh/23896209,2025,closed_issues,0,
npm/write-file-atomic,gh/23896209,2025,opened_issues,0,
nucleic/kiwi,gh/14909729,2021,closed_issues,8,
nucleic/kiwi,gh/14909729,2021,opened_issues,10,
nucleic/kiwi,gh/14909729,2022,closed_issues,15,
nucleic/kiwi,gh/14909729,2022,opened_issues,16,
nucleic/kiwi,gh/14909729,2023,closed_issues,8,
nucleic/kiwi,gh/14909729,2023,opened_issues,11,
nucleic/kiwi,gh/14909729,2024,closed_issues,5,
nucleic/kiwi,gh/14909729,2024,opened_issues,6,
nucleic/kiwi,gh/14909729,2025,closed_issues,5,
nucleic/kiwi,gh/14909729,2025,opened_issues,4,
numpy/numpy,gh/908607,2021,closed_issues,931,
numpy/numpy,gh/908607,2021,opened_issues,995,
numpy/numpy,gh/908607,2022,closed_issues,1004,
numpy/numpy,gh/908607,2022,opened_issues,918,
numpy/numpy,gh/908607,2023,closed_issues,937,
numpy/numpy,gh/908607,2023,opened_issues,950,
numpy/numpy,gh/908607,2024,closed_issues,929,
numpy/numpy,gh/908607,2024,opened_issues,953,
numpy/numpy,gh/908607,2025,closed_issues,584,
numpy/numpy,gh/908607,2025,opened_issues,717,
nv/cssom,gh/1025209,2021,closed_issues,1,
nv/cssom,gh/1025209,2021,opened_issues,3,
nv/cssom,gh/1025209,2022,closed_issues,0,
nv/cssom,gh/1025209,2022,opened_issues,1,
nv/cssom,gh/1025209,2023,closed_issues,0,
nv/cssom,gh/1025209,2023,opened_issues,1,
nv/cssom,gh/1025209,2024,closed_issues,0,
nv/cssom,gh/1025209,2024,opened_issues,0,
nv/cssom,gh/1025209,2025,closed_issues,1,
nv/cssom,gh/1025209,2025,opened_issues,1,
nvzqz/static-assertions,gh/100129252,2021,closed_issues,0,
nvzqz/static-assertions,gh/100129252,2021,opened_issues,6,
nvzqz/static-assertions,gh/100129252,2022,closed_issues,1,
nvzqz/static-assertions,gh/100129252,2022,opened_issues,5,
nvzqz/static-assertions,gh/100129252,2023,closed_issues,1,
nvzqz/static-assertions,gh/100129252,2023,opened_issues,6,
nvzqz/static-assertions,gh/100129252,2024,closed_issues,1,
nvzqz/static-assertions,gh/100129252,2024,opened_issues,2,
nvzqz/static-assertions,gh/100129252,2025,closed_issues,0,
nvzqz/static-assertions,gh/100129252,2025,opened_issues,0,
nyalab/caniuse-api,,2021,opened_issues,1,
nyalab/caniuse-api,,2022,opened_issues,2,
nyalab/caniuse-api,,2023,opened_issues,1,
nyalab/caniuse-api,,2024,opened_issues,0,
nyalab/caniuse-api,,2025,opened_issues,0,
oauthlib/oauthlib,gh/2811323,2021,closed_issues,13,
oauthlib/oauthlib,gh/2811323,2021,opened_issues,23,
oauthlib/oauthlib,gh/2811323,2022,closed_issues,17,
oauthlib/oauthlib,gh/2811323,2022,opened_issues,14,
oauthlib/oauthlib,gh/2811323,2023,closed_issues,6,
oauthlib/oauthlib,gh/2811323,2023,opened_issues,12,
oauthlib/oauthlib,gh/2811323,2024,closed_issues,3,
oauthlib/oauthlib,gh/2811323,2024,opened_issues,8,
oauthlib/oauthlib,gh/2811323,2025,closed_issues,12,
oauthlib/oauthlib,gh/2811323,2025,opened_issues,13,
octokit/openapi-types.ts,gh/304109193,2021,closed_issues,14,
octokit/openapi-types.ts,gh/304109193,2021,opened_issues,16,
octokit/openapi-types.ts,gh/304109193,2022,closed_issues,8,
octokit/openapi-types.ts,gh/304109193,2022,opened_issues,7,
octokit/openapi-types.ts,gh/304109193,2023,closed_issues,3,
octokit/openapi-types.ts,gh/304109193,2023,opened_issues,5,
octokit/openapi-types.ts,gh/304109193,2024,closed_issues,2,
octokit/openapi-types.ts,gh/304109193,2024,opened_issues,5,
octokit/openapi-types.ts,gh/304109193,2025,closed_issues,3,
octokit/openapi-types.ts,gh/304109193,2025,opened_issues,0,
octokit/types.ts,gh/216109757,2021,closed_issues,21,
octokit/types.ts,gh/216109757,2021,opened_issues,21,
octokit/types.ts,gh/216109757,2022,closed_issues,10,
octokit/types.ts,gh/216109757,2022,opened_issues,13,
octokit/types.ts,gh/216109757,2023,closed_issues,14,
octokit/types.ts,gh/216109757,2023,opened_issues,14,
octokit/types.ts,gh/216109757,2024,closed_issues,6,
octokit/types.ts,gh/216109757,2024,opened_issues,10,
octokit/types.ts,gh/216109757,2025,closed_issues,6,
octokit/types.ts,gh/216109757,2025,opened_issues,4,
omnilib/aioitertools,gh/138766676,2021,closed_issues,0,
omnilib/aioitertools,gh/138766676,2021,opened_issues,3,
omnilib/aioitertools,gh/138766676,2022,closed_issues,6,
omnilib/aioitertools,gh/138766676,2022,opened_issues,4,
omnilib/aioitertools,gh/138766676,2023,closed_issues,1,
omnilib/aioitertools,gh/138766676,2023,opened_issues,1,
omnilib/aioitertools,gh/138766676,2024,closed_issues,0,
omnilib/aioitertools,gh/138766676,2024,opened_issues,2,
omnilib/aioitertools,gh/138766676,2025,closed_issues,1,
omnilib/aioitertools,gh/138766676,2025,opened_issues,0,
oozcitak/xmlbuilder-js,gh/1042809,2021,closed_issues,3,
oozcitak/xmlbuilder-js,gh/1042809,2021,opened_issues,3,
oozcitak/xmlbuilder-js,gh/1042809,2022,closed_issues,0,
oozcitak/xmlbuilder-js,gh/1042809,2022,opened_issues,1,
oozcitak/xmlbuilder-js,gh/1042809,2023,closed_issues,0,
oozcitak/xmlbuilder-js,gh/1042809,2023,opened_issues,1,
oozcitak/xmlbuilder-js,gh/1042809,2024,closed_issues,0,
oozcitak/xmlbuilder-js,gh/1042809,2024,opened_issues,1,
oozcitak/xmlbuilder-js,gh/1042809,2025,closed_issues,1,
oozcitak/xmlbuilder-js,gh/1042809,2025,opened_issues,0,
open-telemetry/opentelemetry-js,gh/185901023,2021,closed_issues,239,
open-telemetry/opentelemetry-js,gh/185901023,2021,opened_issues,297,
open-telemetry/opentelemetry-js,gh/185901023,2022,closed_issues,343,
open-telemetry/opentelemetry-js,gh/185901023,2022,opened_issues,302,
open-telemetry/opentelemetry-js,gh/185901023,2023,closed_issues,309,
open-telemetry/opentelemetry-js,gh/185901023,2023,opened_issues,346,
open-telemetry/opentelemetry-js,gh/185901023,2024,closed_issues,304,
open-telemetry/opentelemetry-js,gh/185901023,2024,opened_issues,282,
open-telemetry/opentelemetry-js,gh/185901023,2025,closed_issues,253,
open-telemetry/opentelemetry-js,gh/185901023,2025,opened_issues,247,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2021,closed_issues,127,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2021,opened_issues,143,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2022,closed_issues,169,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2022,opened_issues,163,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2023,closed_issues,159,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2023,opened_issues,172,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2024,closed_issues,134,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2024,opened_issues,207,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2025,closed_issues,122,
open-telemetry/opentelemetry-js-contrib,gh/255986659,2025,opened_issues,143,
open-telemetry/opentelemetry-python,gh/185478926,2021,closed_issues,338,
open-telemetry/opentelemetry-python,gh/185478926,2021,opened_issues,326,
open-telemetry/opentelemetry-python,gh/185478926,2022,closed_issues,302,
open-telemetry/opentelemetry-python,gh/185478926,2022,opened_issues,368,
open-telemetry/opentelemetry-python,gh/185478926,2023,closed_issues,166,
open-telemetry/opentelemetry-python,gh/185478926,2023,opened_issues,225,
open-telemetry/opentelemetry-python,gh/185478926,2024,closed_issues,240,
open-telemetry/opentelemetry-python,gh/185478926,2024,opened_issues,309,
open-telemetry/opentelemetry-python,gh/185478926,2025,closed_issues,121,
open-telemetry/opentelemetry-python,gh/185478926,2025,opened_issues,183,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2021,closed_issues,157,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2021,opened_issues,203,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2022,closed_issues,187,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2022,opened_issues,330,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2023,closed_issues,154,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2023,opened_issues,244,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2024,closed_issues,265,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2024,opened_issues,378,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2025,closed_issues,156,
open-telemetry/opentelemetry-python-contrib,gh/220524743,2025,opened_issues,261,
openssl/openssl,gh/7634677,2021,closed_issues,1497,
openssl/openssl,gh/7634677,2021,opened_issues,1651,
openssl/openssl,gh/7634677,2022,closed_issues,781,
openssl/openssl,gh/7634677,2022,opened_issues,1181,
openssl/openssl,gh/7634677,2023,closed_issues,1002,
openssl/openssl,gh/7634677,2023,opened_issues,1309,
openssl/openssl,gh/7634677,2024,closed_issues,1453,
openssl/openssl,gh/7634677,2024,opened_issues,951,
openssl/openssl,gh/7634677,2025,closed_issues,1094,
openssl/openssl,gh/7634677,2025,opened_issues,846,
opensuse/ca-certificates,gh/10785433,2021,closed_issues,2,
opensuse/ca-certificates,gh/10785433,2021,opened_issues,2,
opensuse/ca-certificates,gh/10785433,2022,closed_issues,0,
opensuse/ca-certificates,gh/10785433,2022,opened_issues,0,
opensuse/ca-certificates,gh/10785433,2023,closed_issues,1,
opensuse/ca-certificates,gh/10785433,2023,opened_issues,1,
opensuse/ca-certificates,gh/10785433,2024,closed_issues,0,
opensuse/ca-certificates,gh/10785433,2024,opened_issues,3,
opensuse/ca-certificates,gh/10785433,2025,closed_issues,0,
opensuse/ca-certificates,gh/10785433,2025,opened_issues,0,
p11-glue/p11-kit,gh/12060420,2021,closed_issues,9,
p11-glue/p11-kit,gh/12060420,2021,opened_issues,21,
p11-glue/p11-kit,gh/12060420,2022,closed_issues,12,
p11-glue/p11-kit,gh/12060420,2022,opened_issues,19,
p11-glue/p11-kit,gh/12060420,2023,closed_issues,40,
p11-glue/p11-kit,gh/12060420,2023,opened_issues,55,
p11-glue/p11-kit,gh/12060420,2024,closed_issues,12,
p11-glue/p11-kit,gh/12060420,2024,opened_issues,19,
p11-glue/p11-kit,gh/12060420,2025,closed_issues,15,
p11-glue/p11-kit,gh/12060420,2025,opened_issues,26,
paholg/typenum,gh/43174289,2021,opened_issues,4,
paholg/typenum,gh/43174289,2022,opened_issues,5,
paholg/typenum,gh/43174289,2023,opened_issues,5,
paholg/typenum,gh/43174289,2024,opened_issues,10,
paholg/typenum,gh/43174289,2025,opened_issues,5,
pallets-eco/blinker,gh/11147893,2021,closed_issues,1,
pallets-eco/blinker,gh/11147893,2021,opened_issues,2,
pallets-eco/blinker,gh/11147893,2022,closed_issues,17,
pallets-eco/blinker,gh/11147893,2022,opened_issues,2,
pallets-eco/blinker,gh/11147893,2023,closed_issues,11,
pallets-eco/blinker,gh/11147893,2023,opened_issues,11,
pallets-eco/blinker,gh/11147893,2024,closed_issues,7,
pallets-eco/blinker,gh/11147893,2024,opened_issues,4,
pallets-eco/blinker,gh/11147893,2025,closed_issues,1,
pallets-eco/blinker,gh/11147893,2025,opened_issues,1,
pallets/click,gh/19103692,2021,closed_issues,230,
pallets/click,gh/19103692,2021,opened_issues,219,
pallets/click,gh/19103692,2022,closed_issues,105,
pallets/click,gh/19103692,2022,opened_issues,131,
pallets/click,gh/19103692,2023,closed_issues,110,
pallets/click,gh/19103692,2023,opened_issues,106,
pallets/click,gh/19103692,2024,closed_issues,66,
pallets/click,gh/19103692,2024,opened_issues,78,
pallets/click,gh/19103692,2025,closed_issues,116,
pallets/click,gh/19103692,2025,opened_issues,145,
pallets/flask,gh/596892,2021,closed_issues,201,
pallets/flask,gh/596892,2021,opened_issues,202,
pallets/flask,gh/596892,2022,closed_issues,218,
pallets/flask,gh/596892,2022,opened_issues,204,
pallets/flask,gh/596892,2023,closed_issues,156,
pallets/flask,gh/596892,2023,opened_issues,151,
pallets/flask,gh/596892,2024,closed_issues,76,
pallets/flask,gh/596892,2024,opened_issues,76,
pallets/flask,gh/596892,2025,closed_issues,44,
pallets/flask,gh/596892,2025,opened_issues,47,
pallets/itsdangerous,gh/1945034,2021,closed_issues,8,
pallets/itsdangerous,gh/1945034,2021,opened_issues,7,
pallets/itsdangerous,gh/1945034,2022,closed_issues,9,
pallets/itsdangerous,gh/1945034,2022,opened_issues,9,
pallets/itsdangerous,gh/1945034,2023,closed_issues,1,
pallets/itsdangerous,gh/1945034,2023,opened_issues,2,
pallets/itsdangerous,gh/1945034,2024,closed_issues,6,
pallets/itsdangerous,gh/1945034,2024,opened_issues,6,
pallets/itsdangerous,gh/1945034,2025,closed_issues,4,
pallets/itsdangerous,gh/1945034,2025,opened_issues,5,
pallets/jinja,gh/994551,2021,closed_issues,117,
pallets/jinja,gh/994551,2021,opened_issues,100,
pallets/jinja,gh/994551,2022,closed_issues,102,
pallets/jinja,gh/994551,2022,opened_issues,119,
pallets/jinja,gh/994551,2023,closed_issues,49,
pallets/jinja,gh/994551,2023,opened_issues,59,
pallets/jinja,gh/994551,2024,closed_issues,53,
pallets/jinja,gh/994551,2024,opened_issues,54,
pallets/jinja,gh/994551,2025,closed_issues,18,
pallets/jinja,gh/994551,2025,opened_issues,30,
pallets/markupsafe,gh/734244,2021,closed_issues,17,
pallets/markupsafe,gh/734244,2021,opened_issues,17,
pallets/markupsafe,gh/734244,2022,closed_issues,19,
pallets/markupsafe,gh/734244,2022,opened_issues,21,
pallets/markupsafe,gh/734244,2023,closed_issues,9,
pallets/markupsafe,gh/734244,2023,opened_issues,8,
pallets/markupsafe,gh/734244,2024,closed_issues,17,
pallets/markupsafe,gh/734244,2024,opened_issues,16,
pallets/markupsafe,gh/734244,2025,closed_issues,12,
pallets/markupsafe,gh/734244,2025,opened_issues,13,
pallets/werkzeug,gh/997338,2021,closed_issues,113,
pallets/werkzeug,gh/997338,2021,opened_issues,94,
pallets/werkzeug,gh/997338,2022,closed_issues,109,
pallets/werkzeug,gh/997338,2022,opened_issues,114,
pallets/werkzeug,gh/997338,2023,closed_issues,118,
pallets/werkzeug,gh/997338,2023,opened_issues,100,
pallets/werkzeug,gh/997338,2024,closed_issues,75,
pallets/werkzeug,gh/997338,2024,opened_issues,78,
pallets/werkzeug,gh/997338,2025,closed_issues,22,
pallets/werkzeug,gh/997338,2025,opened_issues,26,
pandas-dev/pandas,gh/858127,2021,closed_issues,2287,
pandas-dev/pandas,gh/858127,2021,opened_issues,2162,
pandas-dev/pandas,gh/858127,2022,closed_issues,1653,
pandas-dev/pandas,gh/858127,2022,opened_issues,1888,
pandas-dev/pandas,gh/858127,2023,closed_issues,2077,
pandas-dev/pandas,gh/858127,2023,opened_issues,2049,
pandas-dev/pandas,gh/858127,2024,closed_issues,1320,
pandas-dev/pandas,gh/858127,2024,opened_issues,1393,
pandas-dev/pandas,gh/858127,2025,closed_issues,1029,
pandas-dev/pandas,gh/858127,2025,opened_issues,896,
paramiko/paramiko,gh/119609,2021,closed_issues,40,
paramiko/paramiko,gh/119609,2021,opened_issues,111,
paramiko/paramiko,gh/119609,2022,closed_issues,90,
paramiko/paramiko,gh/119609,2022,opened_issues,139,
paramiko/paramiko,gh/119609,2023,closed_issues,85,
paramiko/paramiko,gh/119609,2023,opened_issues,129,
paramiko/paramiko,gh/119609,2024,closed_issues,31,
paramiko/paramiko,gh/119609,2024,opened_issues,105,
paramiko/paramiko,gh/119609,2025,closed_issues,28,
paramiko/paramiko,gh/119609,2025,opened_issues,49,
paritytech/scale-info,gh/248465758,2021,opened_issues,21,
paritytech/scale-info,gh/248465758,2022,opened_issues,16,
paritytech/scale-info,gh/248465758,2023,opened_issues,7,
paritytech/scale-info,gh/248465758,2024,opened_issues,3,
paritytech/scale-info,gh/248465758,2025,opened_issues,4,
paulmillr/chokidar,gh/4090287,2021,closed_issues,59,
paulmillr/chokidar,gh/4090287,2021,opened_issues,85,
paulmillr/chokidar,gh/4090287,2022,closed_issues,26,
paulmillr/chokidar,gh/4090287,2022,opened_issues,46,
paulmillr/chokidar,gh/4090287,2023,closed_issues,12,
paulmillr/chokidar,gh/4090287,2023,opened_issues,0,
paulmillr/chokidar,gh/4090287,2024,closed_issues,154,
paulmillr/chokidar,gh/4090287,2024,opened_issues,55,
paulmillr/chokidar,gh/4090287,2025,closed_issues,16,
paulmillr/chokidar,gh/4090287,2025,opened_issues,26,
paulmillr/readdirp,gh/4494405,2021,closed_issues,6,
paulmillr/readdirp,gh/4494405,2021,opened_issues,6,
paulmillr/readdirp,gh/4494405,2022,closed_issues,1,
paulmillr/readdirp,gh/4494405,2022,opened_issues,1,
paulmillr/readdirp,gh/4494405,2023,closed_issues,0,
paulmillr/readdirp,gh/4494405,2023,opened_issues,0,
paulmillr/readdirp,gh/4494405,2024,closed_issues,6,
paulmillr/readdirp,gh/4494405,2024,opened_issues,2,
paulmillr/readdirp,gh/4494405,2025,closed_issues,2,
paulmillr/readdirp,gh/4494405,2025,opened_issues,2,
pcre2project/pcre2,gh/398251321,2021,closed_issues,33,
pcre2project/pcre2,gh/398251321,2021,opened_issues,44,
pcre2project/pcre2,gh/398251321,2022,closed_issues,53,
pcre2project/pcre2,gh/398251321,2022,opened_issues,60,
pcre2project/pcre2,gh/398251321,2023,closed_issues,89,
pcre2project/pcre2,gh/398251321,2023,opened_issues,98,
pcre2project/pcre2,gh/398251321,2024,closed_issues,73,
pcre2project/pcre2,gh/398251321,2024,opened_issues,88,
pcre2project/pcre2,gh/398251321,2025,closed_issues,64,
pcre2project/pcre2,gh/398251321,2025,opened_issues,61,
perl/perl5,gh/8183570,2021,closed_issues,257,
perl/perl5,gh/8183570,2021,opened_issues,364,
perl/perl5,gh/8183570,2022,closed_issues,385,
perl/perl5,gh/8183570,2022,opened_issues,424,
perl/perl5,gh/8183570,2023,closed_issues,310,
perl/perl5,gh/8183570,2023,opened_issues,375,
perl/perl5,gh/8183570,2024,closed_issues,251,
perl/perl5,gh/8183570,2024,opened_issues,291,
perl/perl5,gh/8183570,2025,closed_issues,332,
perl/perl5,gh/8183570,2025,opened_issues,331,
pest-parser/pest,gh/56964647,2021,closed_issues,14,
pest-parser/pest,gh/56964647,2021,opened_issues,45,
pest-parser/pest,gh/56964647,2022,closed_issues,95,
pest-parser/pest,gh/56964647,2022,opened_issues,46,
pest-parser/pest,gh/56964647,2023,closed_issues,40,
pest-parser/pest,gh/56964647,2023,opened_issues,35,
pest-parser/pest,gh/56964647,2024,closed_issues,18,
pest-parser/pest,gh/56964647,2024,opened_issues,22,
pest-parser/pest,gh/56964647,2025,closed_issues,13,
pest-parser/pest,gh/56964647,2025,opened_issues,19,
peternator7/strum,gh/80964373,2021,closed_issues,21,
peternator7/strum,gh/80964373,2021,opened_issues,26,
peternator7/strum,gh/80964373,2022,closed_issues,20,
peternator7/strum,gh/80964373,2022,opened_issues,25,
