repo,repo_id,year,metric,value
sindresorhus/p-map,71526722,2024,closed_issues,2
sindresorhus/p-map,71526722,2024,opened_issues,6
sindresorhus/p-map,71526722,2025,closed_issues,1
sindresorhus/p-map,71526722,2025,opened_issues,0
sindresorhus/p-timeout,,2021,opened_issues,3
sindresorhus/p-timeout,,2022,opened_issues,2
sindresorhus/p-timeout,,2023,opened_issues,2
sindresorhus/p-timeout,,2024,opened_issues,3
sindresorhus/p-timeout,,2025,opened_issues,1
sindresorhus/p-try,71534796,2021,closed_issues,0
sindresorhus/p-try,71534796,2021,opened_issues,0
sindresorhus/p-try,71534796,2022,closed_issues,0
sindresorhus/p-try,71534796,2022,opened_issues,0
sindresorhus/p-try,71534796,2023,closed_issues,0
sindresorhus/p-try,71534796,2023,opened_issues,0
sindresorhus/p-try,71534796,2024,closed_issues,0
sindresorhus/p-try,71534796,2024,opened_issues,1
sindresorhus/p-try,71534796,2025,closed_issues,1
sindresorhus/p-try,71534796,2025,opened_issues,0
sindresorhus/parent-module,50187748,2021,closed_issues,0
sindresorhus/parent-module,50187748,2021,opened_issues,1
sindresorhus/parent-module,50187748,2022,closed_issues,0
sindresorhus/parent-module,50187748,2022,opened_issues,0
sindresorhus/parent-module,50187748,2023,closed_issues,0
sindresorhus/parent-module,50187748,2023,opened_issues,0
sindresorhus/parent-module,50187748,2024,closed_issues,0
sindresorhus/parent-module,50187748,2024,opened_issues,0
sindresorhus/parent-module,50187748,2025,closed_issues,1
sindresorhus/parent-module,50187748,2025,opened_issues,0
sindresorhus/parse-json,41367145,2021,closed_issues,4
sindresorhus/parse-json,41367145,2021,opened_issues,4
sindresorhus/parse-json,41367145,2022,closed_issues,0
sindresorhus/parse-json,41367145,2022,opened_issues,0
sindresorhus/parse-json,41367145,2023,closed_issues,4
sindresorhus/parse-json,41367145,2023,opened_issues,4
sindresorhus/parse-json,41367145,2024,closed_issues,0
sindresorhus/parse-json,41367145,2024,opened_issues,0
sindresorhus/parse-json,41367145,2025,closed_issues,0
sindresorhus/parse-json,41367145,2025,opened_issues,0
sindresorhus/path-exists,34965664,2021,closed_issues,1
sindresorhus/path-exists,34965664,2021,opened_issues,2
sindresorhus/path-exists,34965664,2022,closed_issues,1
sindresorhus/path-exists,34965664,2022,opened_issues,1
sindresorhus/path-exists,34965664,2023,closed_issues,1
sindresorhus/path-exists,34965664,2023,opened_issues,0
sindresorhus/path-exists,34965664,2024,closed_issues,0
sindresorhus/path-exists,34965664,2024,opened_issues,0
sindresorhus/path-exists,34965664,2025,closed_issues,0
sindresorhus/path-exists,34965664,2025,opened_issues,0
sindresorhus/path-is-absolute,30900285,2021,opened_issues,0
sindresorhus/path-is-absolute,30900285,2022,opened_issues,0
sindresorhus/path-is-absolute,30900285,2023,opened_issues,0
sindresorhus/path-is-absolute,30900285,2024,opened_issues,0
sindresorhus/path-is-absolute,30900285,2025,opened_issues,0
sindresorhus/path-key,48706449,2021,closed_issues,0
sindresorhus/path-key,48706449,2021,opened_issues,1
sindresorhus/path-key,48706449,2022,closed_issues,0
sindresorhus/path-key,48706449,2022,opened_issues,0
sindresorhus/path-key,48706449,2023,closed_issues,0
sindresorhus/path-key,48706449,2023,opened_issues,0
sindresorhus/path-key,48706449,2024,closed_issues,0
sindresorhus/path-key,48706449,2024,opened_issues,0
sindresorhus/path-key,48706449,2025,closed_issues,1
sindresorhus/path-key,48706449,2025,opened_issues,0
sindresorhus/path-type,41905436,2021,closed_issues,0
sindresorhus/path-type,41905436,2021,opened_issues,1
sindresorhus/path-type,41905436,2022,closed_issues,1
sindresorhus/path-type,41905436,2022,opened_issues,0
sindresorhus/path-type,41905436,2023,closed_issues,0
sindresorhus/path-type,41905436,2023,opened_issues,0
sindresorhus/path-type,41905436,2024,closed_issues,0
sindresorhus/path-type,41905436,2024,opened_issues,0
sindresorhus/path-type,41905436,2025,closed_issues,0
sindresorhus/path-type,41905436,2025,opened_issues,1
sindresorhus/pify,41585934,2021,closed_issues,0
sindresorhus/pify,41585934,2021,opened_issues,1
sindresorhus/pify,41585934,2022,closed_issues,2
sindresorhus/pify,41585934,2022,opened_issues,0
sindresorhus/pify,41585934,2023,closed_issues,0
sindresorhus/pify,41585934,2023,opened_issues,0
sindresorhus/pify,41585934,2024,closed_issues,0
sindresorhus/pify,41585934,2024,opened_issues,0
sindresorhus/pify,41585934,2025,closed_issues,0
sindresorhus/pify,41585934,2025,opened_issues,0
sindresorhus/prepend-http,,2021,opened_issues,0
sindresorhus/prepend-http,,2022,opened_issues,0
sindresorhus/prepend-http,,2023,opened_issues,0
sindresorhus/prepend-http,,2024,opened_issues,0
sindresorhus/prepend-http,,2025,opened_issues,0
sindresorhus/quick-lru,86679721,2021,closed_issues,5
sindresorhus/quick-lru,86679721,2021,opened_issues,5
sindresorhus/quick-lru,86679721,2022,closed_issues,2
sindresorhus/quick-lru,86679721,2022,opened_issues,3
sindresorhus/quick-lru,86679721,2023,closed_issues,6
sindresorhus/quick-lru,86679721,2023,opened_issues,7
sindresorhus/quick-lru,86679721,2024,closed_issues,1
sindresorhus/quick-lru,86679721,2024,opened_issues,1
sindresorhus/quick-lru,86679721,2025,closed_issues,7
sindresorhus/quick-lru,86679721,2025,opened_issues,3
sindresorhus/read-pkg,41790094,2021,closed_issues,4
sindresorhus/read-pkg,41790094,2021,opened_issues,4
sindresorhus/read-pkg,41790094,2022,closed_issues,0
sindresorhus/read-pkg,41790094,2022,opened_issues,0
sindresorhus/read-pkg,41790094,2023,closed_issues,3
sindresorhus/read-pkg,41790094,2023,opened_issues,3
sindresorhus/read-pkg,41790094,2024,closed_issues,0
sindresorhus/read-pkg,41790094,2024,opened_issues,0
sindresorhus/read-pkg,41790094,2025,closed_issues,1
sindresorhus/read-pkg,41790094,2025,opened_issues,2
sindresorhus/redent,,2021,closed_issues,0
sindresorhus/redent,,2021,opened_issues,0
sindresorhus/redent,,2022,closed_issues,0
sindresorhus/redent,,2022,opened_issues,0
sindresorhus/redent,,2023,closed_issues,0
sindresorhus/redent,,2023,opened_issues,0
sindresorhus/redent,,2024,closed_issues,0
sindresorhus/redent,,2024,opened_issues,0
sindresorhus/redent,,2025,closed_issues,0
sindresorhus/redent,,2025,opened_issues,0
sindresorhus/resolve-cwd,47504070,2021,closed_issues,0
sindresorhus/resolve-cwd,47504070,2021,opened_issues,0
sindresorhus/resolve-cwd,47504070,2022,closed_issues,0
sindresorhus/resolve-cwd,47504070,2022,opened_issues,0
sindresorhus/resolve-cwd,47504070,2023,closed_issues,0
sindresorhus/resolve-cwd,47504070,2023,opened_issues,0
sindresorhus/resolve-cwd,47504070,2024,closed_issues,0
sindresorhus/resolve-cwd,47504070,2024,opened_issues,0
sindresorhus/resolve-cwd,47504070,2025,closed_issues,0
sindresorhus/resolve-cwd,47504070,2025,opened_issues,0
sindresorhus/resolve-from,22022707,2021,closed_issues,0
sindresorhus/resolve-from,22022707,2021,opened_issues,0
sindresorhus/resolve-from,22022707,2022,closed_issues,0
sindresorhus/resolve-from,22022707,2022,opened_issues,0
sindresorhus/resolve-from,22022707,2023,closed_issues,0
sindresorhus/resolve-from,22022707,2023,opened_issues,1
sindresorhus/resolve-from,22022707,2024,closed_issues,0
sindresorhus/resolve-from,22022707,2024,opened_issues,0
sindresorhus/resolve-from,22022707,2025,closed_issues,0
sindresorhus/resolve-from,22022707,2025,opened_issues,0
sindresorhus/responselike,,2021,opened_issues,0
sindresorhus/responselike,,2022,opened_issues,0
sindresorhus/responselike,,2023,opened_issues,0
sindresorhus/responselike,,2024,opened_issues,0
sindresorhus/responselike,,2025,opened_issues,0
sindresorhus/restore-cursor,23512229,2021,closed_issues,0
sindresorhus/restore-cursor,23512229,2021,opened_issues,0
sindresorhus/restore-cursor,23512229,2022,closed_issues,0
sindresorhus/restore-cursor,23512229,2022,opened_issues,0
sindresorhus/restore-cursor,23512229,2023,closed_issues,0
sindresorhus/restore-cursor,23512229,2023,opened_issues,0
sindresorhus/restore-cursor,23512229,2024,closed_issues,0
sindresorhus/restore-cursor,23512229,2024,opened_issues,0
sindresorhus/restore-cursor,23512229,2025,closed_issues,0
sindresorhus/restore-cursor,23512229,2025,opened_issues,0
sindresorhus/shebang-regex,30903733,2021,closed_issues,0
sindresorhus/shebang-regex,30903733,2021,opened_issues,0
sindresorhus/shebang-regex,30903733,2022,closed_issues,0
sindresorhus/shebang-regex,30903733,2022,opened_issues,0
sindresorhus/shebang-regex,30903733,2023,closed_issues,0
sindresorhus/shebang-regex,30903733,2023,opened_issues,0
sindresorhus/shebang-regex,30903733,2024,closed_issues,0
sindresorhus/shebang-regex,30903733,2024,opened_issues,0
sindresorhus/shebang-regex,30903733,2025,closed_issues,1
sindresorhus/shebang-regex,30903733,2025,opened_issues,1
sindresorhus/slash,11516031,2021,closed_issues,1
sindresorhus/slash,11516031,2021,opened_issues,1
sindresorhus/slash,11516031,2022,closed_issues,2
sindresorhus/slash,11516031,2022,opened_issues,2
sindresorhus/slash,11516031,2023,closed_issues,0
sindresorhus/slash,11516031,2023,opened_issues,0
sindresorhus/slash,11516031,2024,closed_issues,0
sindresorhus/slash,11516031,2024,opened_issues,0
sindresorhus/slash,11516031,2025,closed_issues,0
sindresorhus/slash,11516031,2025,opened_issues,0
sindresorhus/string-length,,2021,opened_issues,1
sindresorhus/string-length,,2022,opened_issues,0
sindresorhus/string-length,,2023,opened_issues,1
sindresorhus/string-length,,2024,opened_issues,0
sindresorhus/string-length,,2025,opened_issues,0
sindresorhus/string-width,39222730,2021,closed_issues,4
sindresorhus/string-width,39222730,2021,opened_issues,5
sindresorhus/string-width,39222730,2022,closed_issues,6
sindresorhus/string-width,39222730,2022,opened_issues,8
sindresorhus/string-width,39222730,2023,closed_issues,5
sindresorhus/string-width,39222730,2023,opened_issues,2
sindresorhus/string-width,39222730,2024,closed_issues,2
sindresorhus/string-width,39222730,2024,opened_issues,6
sindresorhus/string-width,39222730,2025,closed_issues,9
sindresorhus/string-width,39222730,2025,opened_issues,4
sindresorhus/strip-bom,18444852,2021,closed_issues,1
sindresorhus/strip-bom,18444852,2021,opened_issues,1
sindresorhus/strip-bom,18444852,2022,closed_issues,0
sindresorhus/strip-bom,18444852,2022,opened_issues,0
sindresorhus/strip-bom,18444852,2023,closed_issues,0
sindresorhus/strip-bom,18444852,2023,opened_issues,0
sindresorhus/strip-bom,18444852,2024,closed_issues,0
sindresorhus/strip-bom,18444852,2024,opened_issues,0
sindresorhus/strip-bom,18444852,2025,closed_issues,0
sindresorhus/strip-bom,18444852,2025,opened_issues,0
sindresorhus/strip-final-newline,47453723,2021,closed_issues,0
sindresorhus/strip-final-newline,47453723,2021,opened_issues,0
sindresorhus/strip-final-newline,47453723,2022,closed_issues,0
sindresorhus/strip-final-newline,47453723,2022,opened_issues,0
sindresorhus/strip-final-newline,47453723,2023,closed_issues,1
sindresorhus/strip-final-newline,47453723,2023,opened_issues,1
sindresorhus/strip-final-newline,47453723,2024,closed_issues,0
sindresorhus/strip-final-newline,47453723,2024,opened_issues,0
sindresorhus/strip-final-newline,47453723,2025,closed_issues,0
sindresorhus/strip-final-newline,47453723,2025,opened_issues,0
sindresorhus/strip-indent,18242629,2021,closed_issues,1
sindresorhus/strip-indent,18242629,2021,opened_issues,1
sindresorhus/strip-indent,18242629,2022,closed_issues,1
sindresorhus/strip-indent,18242629,2022,opened_issues,1
sindresorhus/strip-indent,18242629,2023,closed_issues,0
sindresorhus/strip-indent,18242629,2023,opened_issues,0
sindresorhus/strip-indent,18242629,2024,closed_issues,0
sindresorhus/strip-indent,18242629,2024,opened_issues,0
sindresorhus/strip-indent,18242629,2025,closed_issues,2
sindresorhus/strip-indent,18242629,2025,opened_issues,1
sindresorhus/strip-json-comments,14468669,2021,closed_issues,2
sindresorhus/strip-json-comments,14468669,2021,opened_issues,3
sindresorhus/strip-json-comments,14468669,2022,closed_issues,5
sindresorhus/strip-json-comments,14468669,2022,opened_issues,5
sindresorhus/strip-json-comments,14468669,2023,closed_issues,1
sindresorhus/strip-json-comments,14468669,2023,opened_issues,1
sindresorhus/strip-json-comments,14468669,2024,closed_issues,1
sindresorhus/strip-json-comments,14468669,2024,opened_issues,1
sindresorhus/strip-json-comments,14468669,2025,closed_issues,2
sindresorhus/strip-json-comments,14468669,2025,opened_issues,1
sindresorhus/tagged-tag,795552264,2021,closed_issues,0
sindresorhus/tagged-tag,795552264,2021,opened_issues,0
sindresorhus/tagged-tag,795552264,2022,closed_issues,0
sindresorhus/tagged-tag,795552264,2022,opened_issues,0
sindresorhus/tagged-tag,795552264,2023,closed_issues,0
sindresorhus/tagged-tag,795552264,2023,opened_issues,0
sindresorhus/tagged-tag,795552264,2024,closed_issues,0
sindresorhus/tagged-tag,795552264,2024,opened_issues,0
sindresorhus/tagged-tag,795552264,2025,closed_issues,0
sindresorhus/tagged-tag,795552264,2025,opened_issues,0
sindresorhus/to-fast-properties,31656998,2021,closed_issues,0
sindresorhus/to-fast-properties,31656998,2021,opened_issues,1
sindresorhus/to-fast-properties,31656998,2022,closed_issues,0
sindresorhus/to-fast-properties,31656998,2022,opened_issues,0
sindresorhus/to-fast-properties,31656998,2023,closed_issues,0
sindresorhus/to-fast-properties,31656998,2023,opened_issues,0
sindresorhus/to-fast-properties,31656998,2024,closed_issues,0
sindresorhus/to-fast-properties,31656998,2024,opened_issues,0
sindresorhus/to-fast-properties,31656998,2025,closed_issues,1
sindresorhus/to-fast-properties,31656998,2025,opened_issues,0
sindresorhus/type-fest,175398594,2021,closed_issues,51
sindresorhus/type-fest,175398594,2021,opened_issues,84
sindresorhus/type-fest,175398594,2022,closed_issues,63
sindresorhus/type-fest,175398594,2022,opened_issues,98
sindresorhus/type-fest,175398594,2023,closed_issues,84
sindresorhus/type-fest,175398594,2023,opened_issues,137
sindresorhus/type-fest,175398594,2024,closed_issues,124
sindresorhus/type-fest,175398594,2024,opened_issues,112
sindresorhus/type-fest,175398594,2025,closed_issues,75
sindresorhus/type-fest,175398594,2025,opened_issues,99
sindresorhus/unicorn-magic,716660564,2021,closed_issues,0
sindresorhus/unicorn-magic,716660564,2021,opened_issues,0
sindresorhus/unicorn-magic,716660564,2022,closed_issues,0
sindresorhus/unicorn-magic,716660564,2022,opened_issues,0
sindresorhus/unicorn-magic,716660564,2023,closed_issues,0
sindresorhus/unicorn-magic,716660564,2023,opened_issues,0
sindresorhus/unicorn-magic,716660564,2024,closed_issues,0
sindresorhus/unicorn-magic,716660564,2024,opened_issues,0
sindresorhus/unicorn-magic,716660564,2025,closed_issues,0
sindresorhus/unicorn-magic,716660564,2025,opened_issues,0
sindresorhus/yn,,2021,opened_issues,1
sindresorhus/yn,,2022,opened_issues,1
sindresorhus/yn,,2023,opened_issues,0
sindresorhus/yn,,2024,opened_issues,1
sindresorhus/yn,,2025,opened_issues,0
sindresorhus/yocto-queue,315531538,2021,closed_issues,2
sindresorhus/yocto-queue,315531538,2021,opened_issues,2
sindresorhus/yocto-queue,315531538,2022,closed_issues,1
sindresorhus/yocto-queue,315531538,2022,opened_issues,1
sindresorhus/yocto-queue,315531538,2023,closed_issues,1
sindresorhus/yocto-queue,315531538,2023,opened_issues,1
sindresorhus/yocto-queue,315531538,2024,closed_issues,4
sindresorhus/yocto-queue,315531538,2024,opened_issues,4
sindresorhus/yocto-queue,315531538,2025,closed_issues,2
sindresorhus/yocto-queue,315531538,2025,opened_issues,2
sindresorhus/yoctocolors,,2021,opened_issues,0
sindresorhus/yoctocolors,,2022,opened_issues,0
sindresorhus/yoctocolors,,2023,opened_issues,1
sindresorhus/yoctocolors,,2024,opened_issues,5
sindresorhus/yoctocolors,,2025,opened_issues,3
sinonjs/commons,143001748,2021,closed_issues,0
sinonjs/commons,143001748,2021,opened_issues,0
sinonjs/commons,143001748,2022,closed_issues,4
sinonjs/commons,143001748,2022,opened_issues,2
sinonjs/commons,143001748,2023,closed_issues,0
sinonjs/commons,143001748,2023,opened_issues,0
sinonjs/commons,143001748,2024,closed_issues,0
sinonjs/commons,143001748,2024,opened_issues,0
sinonjs/commons,143001748,2025,closed_issues,0
sinonjs/commons,143001748,2025,opened_issues,0
sinonjs/fake-timers,16523712,2021,closed_issues,18
sinonjs/fake-timers,16523712,2021,opened_issues,21
sinonjs/fake-timers,16523712,2022,closed_issues,14
sinonjs/fake-timers,16523712,2022,opened_issues,17
sinonjs/fake-timers,16523712,2023,closed_issues,13
sinonjs/fake-timers,16523712,2023,opened_issues,10
sinonjs/fake-timers,16523712,2024,closed_issues,18
sinonjs/fake-timers,16523712,2024,opened_issues,15
